Disease,Title,Abstract,NCT_ID
Prostate Cancer,Gadoxetate Enhanced Imaging Study to Detect Prostate Cancer, Background: - Prostate cancer is the most common cancer type among men. Some prostate cancers respond to hormonal therapy. However some cell characteristics of other prostate cancers cause it not to respond as well to these therapies. Researchers want to see if gadoxetate a contrast agent used to help identify damaged liver tissue can help tell these types of prostate cancer apart. It may be able to identify if a man has a type of prostate cancer for which hormone therapy may not work as well. Objectives: - To see if gadoxetate can help identify different types of prostate cancers during imaging studies. Eligibility: - Men at least 18 years of age who have prostate cancer. Participants will be having surgery to either remove the prostate or take tumor tissue samples. Design:   -  Participants will be screened with a physical exam and medical history. Blood samples will be collected.   -  Participants will have a magnetic resonance imaging (MRI) scan of the lower torso. They will receive gadoxetate during the MRI scan.   -  Participants who have surgery will have a sample of their tumor cells collected. Those who have a biopsy will provide cells from this biopsy for study.   -  Treatment will not be provided as part of this study.    ,NCT01867424
Prostate Cancer,Abiraterone With Different Steroid Regimens for Side Effect Related to Mineralcorticoid Excess Prevention in Prostate Cancer Prior to Chemotherapy, The purpose of the study is to determine the safety and clinical benefit of the combinations of abiraterone acetate and prednisone or abiraterone and dexamethasone in prostate cancer patients. Prednisone will be given at one of three different dose schedules. Dexamethasone will be given at one dose schedule. This will include looking at what side effects occur and how often they occur. In addition the impact of the study drug on quality of life and pain will be evaluated. The study will also collect data on subsequent treatment of patients after they come off the study drug (up to a maximum of 5 years after the study starts). By analyzing blood samples the study aims to identify if some markers could help to understand if the treatment with abiraterone is effective and also help to understand if patients can become resistant.    ,NCT01867710
Prostate Cancer,Shorter Duration Radiotherapy to Treat Prostate Cancer After Removal of the Prostate," Radiation therapy is one of the standard treatments for men with prostate cancer who have detectable levels of prostate specific antigen (PSA a prostate cancer specific marker) after surgery. When radiation therapy is given to patients who have an increase in PSA after surgery it is called ""salvage radiation therapy"". Currently the standard radiation therapy course length for this type of cancer is around 7 ½ -8 weeks. Sometimes radiation therapy after prostate removal causes unpleasant side effects. A shorter course of radiation therapy known as a ""hypofractionated"" course gives fewer but higher doses of radiation than standard radiation. The purpose of this study is to test the safety of a shorter course of radiation therapy at progressively lower dose levels and shorter lengths of treatment (hypofractionated) with patients who have had their prostate removed. The study will assess whether the hypofractionated course works better without causing additional side effects to the remaining cancer cells in the prostate bed.    ",NCT01868386
Prostate Cancer,Enzalutamide in Combination With PSA-TRICOM in Patients With Non-Metastatic Castration Sensitive Prostate Cancer, Background: - Enzalutamide is a well tolerated hormone therapy that is used to treat advanced prostate cancer. It is given to help kill cancer cells and limit cancer cell growth. A new possible way of treating prostate cancer is using a therapeutic cancer vaccine (immune stimulating therapy) that may help activate the immune system against the cancer. The immune stimulating vaccine will help white blood cells recognize and kill the cancer cells throughout the body. This vaccine therapy has been tested in hundreds of patients and is very well tolerated. Researchers want to see whether this vaccine given with enzalutamide is more effective at treating advanced prostate cancer than enzalutamide alone. Objectives: - To compare the safety and effectiveness of enzalutamide with and without vaccine therapy for advanced prostate cancer. Key Eligibility:   -  Men at least 18 years of age who have advanced castration sensitive prostate cancer.   -  Patients must have testosterone within the normal range   -  No evidence of metastatic prostate cancer on CT or Bone scan   -  No history of autoimmune diseases   -  No previous immunotherpy within 3 years Design:   -  Participants will be screened with a physical exam and medical history. Blood and urine samples will be collected. Imaging studies will be used to monitor the cancer before treatment.   -  Participants will be separated into two groups. One group will have enzalutamide and the study vaccine. The other group will have enzalutamide alone.   -  All participants will take enzalutamide once a day. They will take the drug for 3 months. This form of intermittent therapy is common in this population of patients.   -  The vaccine group of participants will receive the new study vaccine. They will have a single injection on the first day of the first study cycle. There will be regular booster injections afterward. There will be one injection during the third week of treatment and one in the fifth week. The vaccine will then be given every 4 weeks until 21 weeks have passed.   -  Treatment will be monitored with frequent blood tests and imaging studies.    ,NCT01875250
Prostate Cancer,EfficacySafety and Quality of Life After TOOKAD® Soluble VTP for Localized Prostate Cancer, The aim of this study is to confirm the Efficacythe Safety and the Quality of Life after TOOKAD® Soluble VTP in localized prostate cancer patients.    ,NCT01875393
Prostate Cancer,Prostate Delineation: High Quality Volume CT, This study will look at how feasible it is to use a certain type of Computed Tomography (CT) to scan prostate cancer called a high quality volume CT scan. It is hoped that this technique will help doctors provide a higher-quality image of the prostate cancer making it easier to plan the area that will be treated. Using this type of CT scan will also lessen the amount of time patients spend in the scanner. This study will not offer patients a different treatment for their prostate cancer. Patients will receive the most appropriate standard treatment whether or not they are in this study.    ,NCT01878773
Prostate Cancer,Tivozanib + Enzalutamide in Adv Prostate Cancer," This research study is a Phase II clinical trial which tests the safety and effectiveness of an investigational combination of drugs to learn whether they work in treating a specific cancer. ""Investigational"" means that the combination of drugs is still being studied and that research doctors are trying to find out more about it such as the safest dose to use and the side effects they may cause. It also means that the FDA has not yet approved the combination. The two drugs being tested in this study are tivozanib and enzalutamide. Enzalutamide has been approved by the FDA for treatment of prostate cancer. On the other hand tivozanib is still investigational and has not been tested in a combination with enzalutamide before. Enzalutamide is an androgen receptor antagonist (it blocks the activity of the male sex hormones). Prostate cancers are initially dependent on the male hormone testosterone for growth. Hormonal therapies that lower testosterone or block the ability of testosterone to act at the level of the prostate cancer are currently among the most effective treatments for prostate cancers taht have spread to other body organs (metastasized). The effectiveness of hormonal treatments however is not permanent and over time many prostate cancers progress in spite of these treatments. Enzalutamide is a drug that has been proven to help delay the progression of advanced prostate cancer on average for about 8 months. Tivozanib is an anti-angiogenesis medicine that fights different types of cancer by blocking the blood supply to the tumor so that the tumor does not receive the nutrients it needs to grow. The main goal of this study is to determine whether the combination of tivozanib and enzalutamide is more effective in delaying the progression of disease than when enzalutamide is given alone. This study will also determine whether treatment with the combination of the tivozanib and enzalutamide will have more side effects then treatment with enzalutamide alone.    ",NCT01885949
Prostate Cancer,Improving Energy Balance in Men With Prostate Cancer, RATIONALE: Obesity and overweight are associated with the risk of aggressive disease and energy balance may play a major role in prostate cancer progression. PURPOSE: Randomized phase II trial to study the effectiveness of weight loss via a healthy energy-restricted diet and exercise in slowing or preventing disease progression in patients who have newly diagnosed prostate cancer.    ,NCT01886677
Prostate Cancer,The Value of MultiSpectral 3 Tesla MRI in Active Surveillance of Prostate Cancer, MultiSpectral 3 Tesla MRI (MS3TMRI) can increase the yield of Trans Rectal Ultrasound Biopsy (TRUSBx) to improve identification of patients on active surveillance requiring treatment.    ,NCT01896713
Prostate Cancer,Periperal Blood Lymphocytes During Prostate RT, Right now it is not possible to predict which patients are going to react more to RT. Many things could affect patient's response to radiation. One of the factors is whether the person can repair damage to the genetic material (DNA/RNA) caused by the RT. There is some evidence that a certain protein called Gamma H2AX is involved in DNA damage and repair and this can be used to predict the sensitivity of individual patients. The investigators will be studying this protein: Gamma H2AX) in the blood samples of prostate cancer patients exposed to both computed tomography (CT) scan and RT treatment. This will help us to understand why different individuals show differences in side effects following RT.    ,NCT01899391
Prostate Cancer,Optimizing Veteran-Centered Prostate Cancer Survivorship Care, This study will provide much needed information about how to optimize the quality of care and quality of life of Veterans who are survivors of prostate cancer.    ,NCT01900561
Prostate Cancer,Relative Bioavailability Study of Enzalutamide in Prostate Cancer Patients, A multiple dose relative bioavailability study in patients with prostate cancer comparing a capsule and a tablet formulation of enzalutamide.    ,NCT01902251
Prostate Cancer,Radiotherapy of the Prostate and the Pelvic Lymph Nodes After Neoadjuvant Antihormonal Treatment, For patients with prostate cancer and a high risk of lymph node involvement or confirmed pelvic lymph node metastases radiotherapy of the whole pelvis is a treatment option. However conventional radiotherapy of the pelvis has limited by gastrointestinal and urogenital side effects. The PLATIN trial investigates an intensity-modulated radiotherapy of the pelvic lymphatic drainage that spares small bowel bladder and rectum. A higher dose is given during each session to the prostate or the prostate bed and to confirmed lymph node metastases. Prior to radiotherapy two months of neoadjuvant antihormonal treatment are required and continuation during radiotherapy and for a further two years are strongly recommended.    ,NCT01903408
Prostate Cancer,Perioperative Changes of Cognitive Function According to Jugular Vein Insufficiency in Robot-assisted Prostatectomy, Internal jugular vein (IJV) is the main pathway of cerebral venous drainage and it has valve system to prevent retrograde blood flow to the brain. Anatomical studies revealed that bicuspid or tricuspid valves were located in both jugular veins 2 cm above the subclavia-jugulars bifurcation and 7-18% of the valves were incompetent. IJVV incompetence (IJVVI) may result in retrograde flow which leads to brain congestion and increase of intracranial pressure which can cause brain dysfunctions in some patients. IJVVI has been reported to be associated with transient global amnesia (TGA) cough syncope exertional headache transient ischemic attack and air embolism. Demographic data are associated with the development of IJVVI. Akkawi et al. demonstrated that old age over 50 years and male gender are the risk factors for IJVVI. A few physiologic conditions are related with IJVVI including elevated intra-thoracic and intra-abdominal pressure and pulmonary hypertension. Robot assisted laparoscopic prostatectomy (RLP) is one of the most common robotic surgery because of its significant benefits such as smaller incision less severe postoperative pain less intraoperative bleeding and shorter hospital stay compared to traditional radical prostatectomy. The patients undergoing RLP are mostly over 60 years old have neurologic cardiac and pulmonary comorbidities. For RLP patients are in Trendelenburg position most of the time during surgery which could cause increases in intra-abdominal and intrathoracic pressure.    ,NCT01905488
Prostate Cancer,Dose Escalation to Dominant Intraprostatic Lesions (DIL) With MRI-TRUS Fusion High Dose Rate (HDR) Prostate Brachytherapy, The Magnetic Resonance (MR) provides high resolution of soft tissue images allowing an appropriate assessment of the local extent of the disease. Recent studies have shown an increase in sensitivity and specificity for the detection of Dominant intraprostatic lesions when using multiparametric MRI as a diagnostic tool in the staging of the disease. Among the various irradiation techniques currently available for prostate cancer Brachytherapy is the superior in terms of dose conformation; this conformation allows greater dose escalation adjusting the isodoses to the prostate with exquisite accuracy keeping healthy adjacent organs such as the urethra and rectum in a tolerable dose range Brachytherapy companies have recently developed software allowing for TRUS-MR image fusion. The purpose of this study is to demonstrate the feasibility of the delivery of a higher than prescription dose to the dominant intra-prostatic nodule as defined on multiparametric MRI. Dose to prostate and adjacent structure will remain the same as the current treatment practice. Timing and the delivery of brachytherapy will not change from our current practice    ,NCT01909388
Prostate Cancer,Resistance Training and Protein Supplementation in Increasing Lean Body Mass for Prostate Cancer Survivors Receiving Androgen Deprivation Therapy, This randomized pilot clinical trial studies resistance training and protein supplementation in increasing lean body mass in patients with prostate cancer receiving androgen deprivation therapy. Resistance training and protein supplementation may help improve quality of life in patients with prostate cancer receiving androgen deprivation therapy.    ,NCT01909440
Prostate Cancer,Using Magnetic Resonance Imaging (MRI) to Guide Differential-Dose Prostate Brachytherapy, In standard prostate brachytherapy treatment the seeds are placed throughout the prostate to treat the entire gland. This is done because in the past it was impossible to know where the cancer was located within the prostate. Multiparametric magnetic resonance imaging (MRI) can identify tumor(s) with a high degree of accuracy. This trial will assess whether using MRI to guide prostate brachytherapy can result in less chronic toxicity by allowing lower doses to be delivered to the regions of the prostate without tumor while simultaneously allowing higher doses to the tumor. Subjects enrolled in this study will then be followed over two years and evaluated for toxicity. In addition after two years they will undergo an MRI and a biopsy to assess the cancer control rate of the treatment.    ,NCT01913197
Prostate Cancer,Measurements Of Zinc Concentration On Specimens Taken During Trans-Perineal Prostate Biopsy, The purposes of this study are to: i) confirm and improve the accuracy of the correlation between levels of Zinc in prostate tissue and the grade of prostate cancer in that tissue as determined through pathology; and ii) determine the levels of zinc in prostate tissue declared as non-cancerous by pathology and located in the vicinity of tissue declared as cancerous by pathology and verify that the Zinc levels for the declared non-cancerous tissue are lower (statistically significantly) than the levels for benign tissue not in the vicinity of cancerous tissue.    ,NCT01915316
Prostate Cancer,Radiosensitizing and Radioprotectve Effects of Curcumin in Prostate Cancer, Prostate cancer is the second most incident cancer among male population worldwide. Radiation therapy by itself or along with surgery and chemotherapy are the main treatments for prostate cancer however prostate cancer cells are only modestly responsive or even unresponsive to the cytotoxic effects of radiotherapy. Recently some in vitro and in vivo studies showed radiosensitizing and radioprotective effects for curcumin. No clinical trial has been done in this area and it is not yet known whether radiation therapy is more effective with or without curcumin supplements in treating patients with prostate cancer.    ,NCT01917890
Prostate Cancer,Hypofractionated Radiotherapy as Primary Therapy for Prostate Cancer, External beam radiotherapy (RT) is one of the standard curative treatment options for patients with prostate cancer (PC). Several randomised trials have shown excellent long-term biochemical outcome with higher radiation doses. Nowadays RT for PC commonly consists of delivering 74-80 Gy in 2 Gy fractions resulting in an overall treatment time of 7-8 weeks. The sensitivity of different tissues to fractionation changes can be quantified through the α/β ratio in the linear-quadratic model. Dose-response analysis of PC patients treated with both external beam RT and brachytherapy has led to the hypothesis that the α/β ratio of PC is lower than for most other tumors and approaches a value characteristic of late responding tissues. Values between 1.2 and 3.9 Gy have been calculated. If the α/β ratio of PC is indeed low then hypofractionating RT treatments can theoretically maintain high bioequivalent tumor doses shorten overall treatment time and decrease late toxicities.The advantages in terms of patient convenience and treatment cost are obvious. There is level I evidence that shows that hypofractionated radiotherapy schedules have at least equivalent biochemical outcome with only a small increase in acute but not late toxicity when compared to conventional fractionation RT schedules. Results on different hypofractionation schedules have been reported however the optimal hypofractionation is not clear so far. In this randomised trial we would like to compare 2 different radiotherapyschedules: 16 fractions à rato of 4 fractions a week versus 25 fractions à rato of 5 fractions a week. The incidence on acute toxicity and early late toxicity (i.e. within 2 year post radiotherapy) and the impact on quality of life will be registrated and compared. The study will be performed in 2 stages. For stage 1 sample size was calculated to rule out an upper limit of 40% of patients with RTOG grade 2 or worse bowel (GI) complications with an expected rate of 25% based on a one-stage Fleming-A'Hern design. A power of 83.0% (alpha level 0.038 one-sided) was obtained when including 72 patients per group (144 patients in total). If 22 or more patients out of 72 had grade 2 or worse GI complications then the study arm was to be rejected. To allow for a dropout of 10% 160 patients were included in stage 1. Sample size for stage 2 was calculated analogously allowing ruling out an upper limit of 35% of patients with RTOG grade 2 or worse GI complications with an expected rate of 25%. When including 155 patients per group (310 in total) a power of 85.7% (alpha level 0.049 one-sided) was obtained. If 45 or more patients out of 155 had grade 2 or worse GI complications then the study arm was to be rejected. The sample size for stage 1 and stage 2 combined was set at 346 (173 per group) with a 10% allowance for dropout.    ,NCT01921803
Prostate Cancer,Improving Quality of Life After Prostate Brachytherapy: a Comparison of HDR and LDR Brachytherapy," Optimal non surgical treatment of prostate cancer requires dose escalation which is frequently provided by adding a brachytherapy ""boost"" to a short course of external beam radiotherapy. The hypothesis in this randomized study is that a High Dose Rate (HDR) brachytherapy boost leads to equivalent or better Prostate Specific Antigen (PSA) recurrence-free survival when compared to a Low Dose Rate (LDR) brachytherapy boost and that it is associated with a more favorable toxicity profile and improved quality of life.    ",NCT01936883
Prostate Cancer,Trial of Print Messages to Support the Role of Partners in Promoting Provider Discussions About Prostate Cancer Screening Among AA Men, The purpose of this study is to determine whether female partners of African American men can promote initiation of a discussion with a healthcare provider about prostate cancer screening when the partner is supported by a print message designed to provide relevant information and strategies for her to use in this effort.    ,NCT01937585
Prostate Cancer,Abiraterone Race in Metastatic Castrate-resistant Prostate Cancer, The primary goal is to prospectively estimate the median radiographic PFS of African American and Caucasian men with mCRPC to abiraterone acetate and prednisone.    ,NCT01940276
Prostate Cancer,Phase II Trial of Enzalutamide for Castrate-resistant Prostate Cancer With Correlative Assessment of Androgen Receptor Signaling, This research study is evaluating a drug called enzalutamide in metastatatic castration resistant prostate cancer.Enzalutamide is already FDA approved for metastatic castration resistant prostate cancer after treatment with chemotherapy. The purpose of this study is to analyze features of tumor specimens sampled prior to therapy and at disease progression to determine why patients respond or stop responding to treatment with Enzalutamide. Prior chemotherapy is not a requirement of this trial. Enzalutamide is a drug designed to block the effects of male hormones in the body that may be helping prostate cancer to grow. It has already been approved by the FDA (the U.S. Food and Drug Administration) for patients with castration-resistant prostate cancer who have received prior chemotherapy. Additionally this study will analyze features of tumor specimens sampled prior to therapy and at disease progression to determine why patients respond or stop responding to treatment with enzalutamide.    ,NCT01942837
Prostate Cancer,Abiraterone Acetate Plus LHRH Agonist and Abiraterone Acetate Plus LHRH Agonist and Enzalutamide, The goal of this clinical research study is to learn if adding the combination of abiraterone acetate and prednisone with or without enzalutamide to hormonal therapy can help to control prostate cancer when given before surgery. The safety of the drug combination will also be studied.    ,NCT01946165
Prostate Cancer,Effect of Sulforaphane on Prostate CAncer PrEvention, The biology of prostate cancer is associated with changes in genes and metabolites within prostate tissue. There is robust evidence to suggest that a diet rich in broccoli can prevent or retard the development of prostate cancer by influencing these changes. This is likely to be due to a natural chemical that is obtained in these vegetables known as sulforaphane. In this study we are seeking to provide further evidence that a diet rich in broccoli may prevent prostate cancer from developing and to understand how this may happen. We propose to undertake a human intervention study to test the hypothesis that a broccoli-rich diet can alter the metabolism and gene expression within prostate tissue of men under active surveillance in a manner that would reduce the probability of the emergence and progression of aggressive cancerous clones. Participants recruited onto this study will be randomly allocated to one of three dietary groups in which they will be required to consume one portion per week of a broccoli soup delivering a different concentration of sulforaphane. This will be part of their normal diet for one year. Blood urine and prostate biopsy tissue will be obtained before and after a 12 month intervention period. Prostate biopsies will be obtained either though transperineal template biopsies a technique accepted as best clinical practice because it provides better sampling of the prostate or transrectal ultrasound guided biopsy which is currently the standard of care for obtaining biopsies. This study has been funded by Biotechnology and Biological Sciences Research Council (BBSRC) and Prostate Cancer foundation (PCF).    ,NCT01950143
Prostate Cancer,Hypofractionated Proton Beam Therapy for Localized Prostate Cancer, The goal of this clinical research study is to learn if delivering proton therapy in higher doses per treatment may help control prostate cancer just as well as the standard of care treatment. The safety of this treatment will also be studied. Radiation dose is measured in units called Gray (Gy). The standard of care treatment schedule for proton therapy is 1.8-2 Gy given 1 time per day 5 days per week over a period of 8-9 weeks.    ,NCT01950351
Prostate Cancer,Prostate Guided Biopsy Study Evaluating the Diagnostic Performance of Prostate HistoScanning, The primary objective of the PHSTT-01 trial is to determine if prostate HistoScanning (HS) analysis can be used to improve the detection of clinically significant prostate cancer (PCa) and potentially reduce the burden and number of biopsies in routine clinical practice. Prostate HS is an ultrasound-based tissue characterization technology specifically developed to detect visualize and locate tissue suspected of harboring PCa. These suspicious tissues are displayed as red areas on an imaging monitor. Recently a new biopsy guidance tool has been developed that uses the results of the prostate HS analysis. The subjects that will participate in this study are all scheduled for a first biopsy of the prostate. They will initially be imaged using transrectal ultrasound (TRUS) to obtain data for prostate HS analysis. The results of HS analysis will be used later in the procedure. Subjects will then undergo a routine systematic 10- to 12-core biopsy procedure using TRUS. This will be followed by a TRUS-guided biopsy that uses the result of prostate HS analysis and new biopsy guidance tool.    ,NCT01950871
Prostate Cancer,SABR Including Regional Lymph Node Irradiation for Patients With High Risk Prostate Cancer (SATURN), Current treatment options for high risk localized prostate cancer include radical prostatectomy +/- postoperative radiotherapy radical radiotherapy with androgen deprivation therapy. Evidence has emerged that prostate cancer has a low α/β ratio in the range of 1-3 Gy. Even with high risk tumors prostate cancer is hypothesized to have a greater sensitivity to large fraction sizes and high dose per fraction radiotherapy theoretically allows for biological dose escalation with fewer visits and no additional toxicity. Therefore we hope to determine the toxicity quality of life biochemical and pathological control of SBRT for high risk prostate cancer incorporating ENI.    ,NCT01953055
Prostate Cancer,Open Registry Measuring Impact of Genomic Testing on Treatment of Prostate Cancer Patients, This registry is intended to evaluate the impact of genomic test results towards selecting a first-line therapy option for newly diagnosed localized prostate cancer patients.    ,NCT01954004
Prostate Cancer,Early Changes In Multiparametric MRI In Prostate Cancer, In this research study the investigators are trying to determine if there are measurable changes in prostate MRI that will help predict those who will or will not respond to Androgen Deprivation Therapy (ADT) and External Beam Radiation Therapy (EBRT) The first baseline prostate MRI prior to the start of treatment is standard of care. The participant's ADT/EBRT treatment is also standard of care as advised by their doctor. It is the 3 follow up prostate MRIs during ADT/EBRT treatment and 4 follow up serum PSA levels that are part of this research study.    ,NCT01959542
Prostate Cancer,Evaluation of Diet and Exercise in Prostate Cancer Patients, Canadian Real Life Evaluation of the Effect of Diet and Exercise in Prostate Cancer Patients Managed with Lupron.    ,NCT01960881
Prostate Cancer,Circulating Tumor Cell Analysis in Patients With Localized Prostate Cancer Undergoing Prostatectomy, This study will evaluate a method to detect tumor cells that are circulating in the blood without getting a biopsy. The investigators already know from other studies that cancer tumors shed a small number of cells into the bloodstream every day. These are called circulating tumor cells (CTCs). Some early studies indicate the amount and type of CTCs in the blood can help determine the status of the tumor itself and the way it is responding to treatment. In this study the investigators will compare the number of CTCs in the blood at different time frames before and after surgery to remove the prostate.    ,NCT01961713
Prostate Cancer,Abiraterone Acetate for Castrate Resistant Prostate Cancer, This research study is a Pilot clinical trial. Pilot clinical trials often examine new tests (such as laboratory or radiology tests) in patients who receive either standard cancer treatments or new treatments that have been well-tested in many patients on other trials. It is often difficult to determine how prostate cancer is going to behave when a new treatment is started. Physicians have no way to predict how a patient's tumor will respond to treatment. Although scientists have learned about changes that happen in tumors due to treatment it is difficult to get cells from tumors because a biopsy (surgical procedure to remove a small piece of tissue) is needed. This study will evaluate a method to detect tumor cells that are circulating in the blood without getting a biopsy. It is known that tumors shed a small number of cells into the blood stream every day. These are called circulating tumor cells or CTCs. Some early studies indicate the amount and type of CTCs in the blood can help determine the status of the tumor itself and the way it is responding to treatment. In this study the investigators will examine protein levels in CTCs from patients' blood at different times before and after drug treatment to determine if they correlate with response to the drug. The new test will not affect whether subjects continue on the study drug. Abiraterone acetate is a marketed drug that has been studied for the treatment of metastatic CRPC. It blocks the remaining or residual male hormones in the body that may be helping prostate cancer to grow. Abiraterone acetate is now FDA-approved for patients with metastatic CRPC who have not yet received docetaxel chemotherapy. Abiraterone acetate has been used by a large number of participants in previous clinical trials. In most of these trials participants with CRPC have been given abiraterone acetate with prednisone. Prednisone is a man-made hormone commonly referred to as a steroid. Prednisone has been approved in the US Canada and Europe for various disorders and diseases such as asthma Lupus and chronic obstructive lung disease. The combination of prednisone with abiraterone acetate has been approved for the treatment of CRPC. Prednisone together with abiraterone acetate will be given in this study in order to reduce or eliminate some side effects. Investigators will use patients' blood samples to study the genes (also called DNA) and their products (RNA and proteins) found in CTCs.    ,NCT01961843
Prostate Cancer,A Study to Compare the Effect of ASP3550 With Goserelin in Patients With Prostate Cancer, To compare the efficacy and safety of ASP3550 to goserelin acetate in patients with prostate cancer.    ,NCT01964170
Prostate Cancer,Use of Multi-Parametric MRI With Prostate Biopsy for Cancer Diagnosis., This is a prospective single center trial to examine the rates of cancer diagnosis when using computerized software to target suspicious lesions within the prostate identified on mpMRI. The primary evaluation involves comparing the rate of cancer diagnosis when using software-based MRI-Ultrasound image fusion guided biopsy to sample mpMRI findings to the use of visual guided biopsy (cognitive or mental targeting) of the same target. The hypothesis being tested is that fusion guided biopsy will increase detection prostate cancer within mpMRI findings as compared to visual guided biopsy of these areas    ,NCT01964638
Prostate Cancer,Prostate Metabolomic Study, Prostate cancer is a common disease in men treated using surgery radiation therapy and/or hormonal therapy. Clinical prognosis relates to stage and grade of disease. Recent advances in omic analysis may offer additional information to the physician about prognosis and radiation response. We propose to establish a protocol to incorporate omic analysis into the evaluation and treatment of patients with prostate cancer.    ,NCT01968538
Prostate Cancer,Pilot Study of NanoKnife for Ablation of Prostate Cancer in Low Risk Patients, The purpose of this study is to evaluate the feasibility and short-term safety and effectiveness of the NanoKnife??System when used to ablate localized prostate cancer in low risk subjects with organ-confined prostate cancer and a low risk of recurrence. This study will evaluate the feasibility of the NanoKnife??System as a focal therapy.    ,NCT01972867
Prostate Cancer,Efficacy Study Evaluating Chemotherapy in Prostate Cancer, This clinical trial is designed on the basis of an unmet clinical need as well as other factors including: 1) the ability to identify subjects at high risk of dying early from their disease 2) the fact that hormonal therapy has already been shown to improve survival when applied early in the natural history 3) the availability of chemotherapy such as cabazitaxel that can improve survival in subjects with advanced disease and 4) that chemotherapy (docetaxel) given concomitant with hormone treatment has proven to prolong time to progression. It is the investigators hypothesis that a more appropriate group of patients who may benefit from the curative potential of systemic chemo-hormonal modality is that with minimal but detectable disease who have a high probability of developing metastatic disease clinical symptoms and eventually death from prostate cancer in a defined time frame. The investigators hypothesize further that the approach is likely to be more effective at a time of minimal tumour burden resulting in minimization of the overall burden of therapy and better quality of life while on treatment. This trial will determine whether any benefit is gained by adding chemotherapy before hormonal therapy to hormonal therapy alone in the population of subjects with metastatic or high risk disease.    ,NCT01978873
Prostate Cancer,MRI Temperature Mapping of the Prostate and Urogenital Pelvis Cooled by an Endorectal Balloon, Urinary incontinence and sexual dysfunction are potential side effects for men undergoing the successful removal of the cancerous prostate via surgery. Hypothermic cooling via the investigational Endorectal Cooling Balloon has been shown by our group to significantly reduce long term urinary incontinence and may reduce sexual dysfunction in men after robotic prostatectomy and improve the patient's long term quality of life (QOL). However before successful translation of the endorectal balloon can proceed into the world wide usage we must understand:   1. How effectively the tissues for continence and sexual function are cooled within the pelvis.   2. What is the capacity of vascularized structures (i.e. the neurovascular bundle) to 'cool sink' or diminish the effective cooling and   3. Determine if the endorectal balloon can be re?�designed for improved QOL outcomes in men. This research study marries two new techniques of Thermal MRI imaging and Endorectal cooling for prostate cancer surgery. MRI is non?�invasive. A simple confirmation of effective hypothermic cooling can be achieved by novel MRI thermal mapping of the cooling gradient as it comprehensively sweeps through the rectum across the urogenital pelvis. MRI with temperature adaptive software can accurately map these gradients with non?�invasive technique and answer formidable questions of the effectiveness of hypothermic cooling of the prostate and its direct translation into improved continence and sexual function after surgery. The purpose of this research study is to use Magnetic Resonance Imaging (MRI) and Thermal MRI with subjects who will receive the investigational endorectal cooling balloon to help further understand how the cooling balloon works which may translate to other uses in the future including the diagnosis of patients at a high risk of developing prostate cancer.    ,NCT01979848
Prostate Cancer,Intimacy-Enhancing Couples' Intervention for Localized Prostate Cancer, RATIONALE: Participating in a therapy program may enhance communication and intimacy between men with prostate cancer and their partners. PURPOSE: This randomized clinical trial is studying how well therapy enhances communication and intimacy for men with early stage prostate cancer and for their partners.    ,NCT01982058
Prostate Cancer,Feasibility Trial Of Image Guided External Beam Radiotherapy With Or Without High Dose Rate Brachytherapy Boost In Men With Intermediate-Risk Prostate Cancer, This research is being done because investigators involved in this study would like to compare image guided external beam radiation therapy (IGRT) to IGRT plus HDR brachytherapy boost to see which treatment is better and what the side effects of treatment are.    ,NCT01982786
Prostate Cancer,Allogeneic Human Bone Marrow Derived Mesenchymal Stem Cells in Localized Prostate Cancer, The objective of this study is to determine if systemically infused allogeneic bone marrow derived mesenchymal stem cells (MSC) home to sites of prostate cancer in men with localized adenocarcinoma of the prostate that are planning to undergo a prostatectomy. Investigators plan to systemically infuse MSCs 4 6 or 8 days prior to enrolled subjects' planned prostatectomies. Investigators will then quantify the relative amount of donor MSC DNA to recipient DNA present in patients' explanted prostate specimens. This will be accomplished via BEAMing digital PCR. This trial will provide the foundation for future studies aimed at engineering MSCs to deliver a toxin to sites of metastatic prostate cancer.    ,NCT01983709
Prostate Cancer,Functional MRI Use in Prostate Radiation Treatment Planning, This study is being done to evaluate the use of MRI during radiation treatment planning to identify areas of tumor within the prostate to aid in future treatment planning and targeting of prostate cancer. This study will be conducted at the University of Pennsylvania Health System. The study is projected to run for 18 months. Subjects will be male 18 or older with a prostate cancer diagnosis and treatment plansat the Department of Radiation Oncology.    ,NCT01985932
Prostate Cancer,Eradication of Prostate Cancer Using an Adenosine-5'-Triphosphate (ATP) Inhibitor, The purpose of this study is to confirm the findings of an early study with prostate cancer and to expand our knowledge of treating prostate cancer using an Adenosine-5'-triphosphate(ATP)inhibitor.    ,NCT01987999
Prostate Cancer,Neoadjuvant Phase 2 Study Comparing the Effects of AR Inhibition With/Without SRC or MEK Inhibition in Prostate Cancer, Prostate cancer is the most common cancer in men and the second leading cause of cancer death in men. The purpose of this research study is to compare prostate cancers treated with hormone therapy versus prostate cancers treated with hormone therapy plus drugs that directly target cancer cells.    ,NCT01990196
