Disease,Title,Abstract,NCT_ID
Healthy,Pilot Study on the Efficacy of Pascoflair in an Acute Stressful Situation (TSST), A randomized double blind placebo-controlled pilot study on the efficacy of Passiflora incarnata L. in an acute stressful situation    ,NCT01665170
Healthy,Bioequivalence Study of Morphine Sulfate 60 mg Extended-Release Tablets Under Fed Conditions, The study was to evaluate the relative bioavailability of morphine and morphine-6-glucuronide from 2 tablet products and determine if the 2 products were bioequivalent to each other.    ,NCT01665209
Healthy,Bioequivalence Study of Morphine Sulfate 60 mg Extended-Release Tablets Under Fasting Conditions, The study was to evaluate the relative bioavailability of morphine and morphine-6-glucuronide from 2 tablet products and determine if the 2 products were bioequivalent to each other.    ,NCT01665222
Healthy,Effects of Canagliflozin on C-peptide Clearance in Healthy Volunteers, The purpose of this study is to assess whether treatment with a single oral 300 mg dose of canagliflozin alters the kinetics (ie clearance/removal from body) of serum C-peptide (a protein released from the pancreas during insulin secretion) in healthy adult volunteers.    ,NCT01665638
Healthy,Single and Multiple Dose Pharmacokinetics of GLPG0634 in Elderly Healthy Subjects, The purpose of the study is to evaluate the amount of compound present in the blood (pharmacokinetics) after single and of multiple doses of GLPG0634 in elderly healthy subjects. During the course of the study the effect of aging on the pharmacokinetics as well as the effects of GLPG0634 on mechanism of action-related parameters in the blood (pharmacodynamics) will be assessed and the safety of multiple oral doses of GLPG0634 in elderly healthy subjects will be characterized.    ,NCT01665924
Healthy,Phase I/II Safety and Immunogenicity of Pandemic Live Attenuated Influenza Vaccine (PLAIV) Candidate Strain A/17/CA/2009/38 (H1N1) in Healthy Thais, The purpose of this study is to evaluate safety and reactogenicity of Pandemic Live Attenuated Influenza Vaccine (PLAIV) manufactured by GPO Thailand and to evaluate humoral immune response of the above vaccine after intranasal application by using HAI test micro neutralization assays.    ,NCT01666262
Healthy,A Study in Healthy Subjects to Investigate Pharmacokinetics of AZD8683 When Administered in Different Ways, The purpose of this study is to look at drug levels of AZD8683 in blood when the drug is administered in different ways - orally intravenously or inhaled (with two different devices) to healthy subjects    ,NCT01666613
Healthy,The Effect of Capsaicin and Cinnamaldehyde on Intestinal Permeability, An altered permeability has been proposed to play an important role in the pathogenesis of several gastrointestinal disorders such as irritable bowel syndrome and inflammatory bowel disease. Nutrients derived from food are able to influence the permeability of the intestine and can therefore also affect gastrointestinal symptoms. In this study the investigators will investigate the effects of capsaicine and cinnamaldehyde which can be found in hot peppers and cinnamon respectively on gastrointestinal physiology. Objective: To obtain more information about the effects of capsaicin and cinnamaldehyde on the intestine these substances will be infused directly in the duodenum. Hereafter the permeability of the intestine gallbladder motility and the effects on satiety will be assessed. Hypothesis: Duodenal capsaicin and cinnamaldehyde infusion induces changes in the intestinal epithelial barrier function by selectively acting on TRPV1 and TRPA1 receptors and releasing serotonin from enterochromaffin cells as determined by the multi sugar permeability test    ,NCT01667523
Healthy,Nutrient Regulation of Amino Acid Transporters in Aging Human Skeletal Muscle, The goal of the research project is to determine how aging and inactivity reduce the muscle anabolic effect of nutrients and lead to muscle and functional loss. The central hypothesis is that aging reduces mTORC1 signaling and the expression of skeletal muscle amino acid transporters in response to anabolic stimulation leading to reduced muscle adaptation to increased intracellular amino acid requirements. The investigators further hypothesize that inactivity exacerbates this effect with significant muscle and functional loss and rehabilitation restores muscle signaling metabolism and function to baseline values.    ,NCT01669590
Healthy,Clinical Trials for Single Oral Dose of 60mg Fimasartan and Single IV Infusion of 30mg Fimasartan to Evaluate the Absolute Bioavailability of Kanarb® Tablet (Fimasartan) in Healthy Subjects, Open-label randomized crossover clinical trials for single oral dose of 60mg fimasartan and single IV infusion of 30mg fimasartan to evaluate the absolute bioavailability of Kanarb® tablet (fimasartan) in healthy subjects    ,NCT01671020
Healthy,Bioequivalence Study of Montelukast Sodium Tablets 10mg Under Fasting Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01671709
Healthy,Bioequivalence Study of Montelukast Sodium Tablets 10mg Under Fed Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01671722
Healthy,Demonstration of Bioequivalence of Empagliflozin and Metformin Given in One Tablet Compared to the Intake of Single Tablets, The primary objective of this trial is to establish bioequivalence of two FDC tablets and the single tablets when administered together after a high fat high caloric meal.    ,NCT01672788
Healthy,Open Label Randomized Study of Low Concentration Ioforminol Injections for Use in Abdominal CECT in Healthy Volunteers, To optimize both the Ioforminol concentration and dosage(s) for CECT of the abdomen. To evaluate the safety and tolerability of low concentration Ioforminol Injections. Study recruits healthy volunteers.    ,NCT01672996
Healthy,Protein Concentrations in Yogurt and Satiety Food Intake and Glycemia in Healthy Men, This study compared the effects of dairy products including milk and yogurt with different amounts of proteins on responses of appetite glucose and insulin and on food intake at a meal served 120 minutes later in healthy adult male individuals.    ,NCT01673321
Healthy,Bioequivalence Study of Metoprolol Succinate ER Tablets 200 mg Under Fasting Conditions, The purpose of this study is to monitor adverse events safety and tolerance Metoprolol Succinate Extended-Release Tablets 200 mg under fasting conditions    ,NCT01673997
Healthy,Lidocaine Serum Levels in Healthy Adult Volunteers: a Pilot Evaluation of the J-Tip Delivery System, The J-Tip device (National Medical Products Irvine CA USA) is a single-use needle-free anesthesia delivery system approximately 10cm long and weighing 9g that allow for the rapid delivery of lidocaine hydrochloride prior to peripheral venous access procedures. First introduced in 2001 it uses compressed carbon dioxide for drug delivery into the subcutaneous space. J-Tip is now approved by the U.S. Food and Drug Administration (FDA) for both children and adults. Designed for patients with needle anxiety and phobia several clinical trials (Hollingsworth et al 2000; Cooper JA et al 2000) have shown the device to be effective with no significant untoward effects including in children as young as 3 years old (Zempsky et al 2008). However two recent cases of toxic serum lidocaine levels in pediatric patients at Massachusetts General Hospital (MGH) following the use of the J-Tip device is concerning. Both patients were administered local anesthetic using the J-Tip device prior to needle-stick and toxicity screens returned with high levels of lidocaine (>6000 mcg/L). Currently there is a limited amount of literature available on the safety profile of the J-Tip Delivery System and no study to date has evaluated serum lidocaine levels following its use likely on the assumption that systemic absorption from the small amount of lidocaine within the device should be negligible. The two pediatric cases highlighted above seem to suggest otherwise. The purpose of this pilot study is to assess the safety of the J-Tip device on a small population of healthy adults and to determine if elevated lidocaine levels are present systemically or locally. The primary outcome will be lidocaine serum levels following the administration of the J-Tip device measured at the local site and two distal sites to establish lidocaine serum levels following J-Tip administration. We expect lidocaine levels to be undetectable.    ,NCT01674075
Healthy,Bioequivalence Study of Montelukast Sodium Chewable Tablets 4mg and 5mg Under Fasting Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01674504
Healthy,Bioequivalence Study of Montelukast Sodium Chewable Tablets 4mg and 5mg Under Fed Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01674517
Healthy,A Study to Investigate the Effect of Food on the Absorption Distribution and Elimination of ASP1941, This study is to investigate the effect of food on the pharmacokinetics the pharmacodynamics and safety of ASP1941 after administration of ASP1941 in healthy non-elderly adult male subjects.    ,NCT01674777
Healthy,Study to Evaluate the Pharmacokinetics Safety and Tolerability of Rotigotine Transdermal Patch in Healthy Chinese Subjects, This study is to characterize the Pharmacokinetics (PK) of unconjugated and total Rotigotine after single and multiple doses of Rotigotine transdermal patch and also to investigate the safety and tolerability of Rotigotine transdermal patch in healthy Chinese subjects.    ,NCT01675024
Healthy,A Study to Assess the Safety Pharmacological Effect and Plasma Concentration of ASP7991 After Single Oral Administration to Healthy Volunteers, This study is to assess the safety tolerability plasma concentration and pharmacodynamics of ASP7991 after single oral administration to healthy volunteers. In part-1 ASP7991 is administered in a dose escalation design. In part-2 plasma concentration changes of ASP7991 in fasted and fed conditions are compared.    ,NCT01675518
Healthy,Pharmacokinetic Properties of Lu AA21004 (Vortioxetine) in Healthy Young Chinese Men and Women, The rationale for this pharmacokinetic (PK) study is to determine the PK parameters for Lu AA21004 (Vortioxetine) in the Chinese population.    ,NCT01676571
Healthy,A Phase I Clinical Trial With Whole Virus Inactivated Influenza H5N1 Vaccine in Healthy Adolescents and Adults, Influenza is an acute respiratory infection caused by influenza virus with high incidence and serious complications even causing death. According to the announcement released by the World Health Organization (WHO) the number of global annual influenza case was 0.6 to 1.2 billion and 0.5 to 1 million people died. The emergence of a new subtype of influenza virus may cause an influenza pandemic with occurence once every 10 to 50 years which cause serious adverse consequences for human health and social welfare worldwide. From 1997 to 2003，the H5N1 virus infection has increased highly and gradually spreaded to Europe Africa and other countries and regions. High mortality caused by H5N1 virus has attracted the WHO and national government great attention. So it is meaningful to develop vaccine to provide effective antibody to reduce the number of infections. The objective of this study is to evaluate the safety and preliminary immunogenicity of a whole virus inactivated influenza H5N1 vaccine.    ,NCT01676675
Healthy,Study to Determine the Effects of Co-Administration of Alcohol on the Absorption of Oxycodone From a Proprietary Controlled-Release Formulation, The study is designed to test whether or not the rate and extent of absorption of oxycodone from a proprietary controlled-release formulation is significantly affected by co-administration of alcohol compared with controlled conditions (when the formulation is administered with water). The primary pharmacokinetic parameters are the peak concentration of oxycodone (Cmax) and the overall exposure level of oxycodone as represented by the area under the plasma concentration-time curve (AUC).    ,NCT01677039
Healthy,A Randomized Two-way Crossover Study to Estimate the Relative Bioavailability of a Controlled-release Formulation of Oxycodone (40 mg) With Sequestered Naltrexone Compared With Immediate-release Oxycodone Tablets (20 mg) in Healthy Volunteers, To determine whether the bioavailability of the controlled-release test formulation is at least as high as that for the commercial reference drug.    ,NCT01677065
Healthy,A Study to Evaluate the Pharmacokinetics of Abiraterone in Healthy Chinese Male Participants, The purpose of this study is to evaluate the pharmacokinetics (how the drug concentrations change over time) of abiraterone acetate after oral administration of abiraterone acetate at different dose levels of 250 500 and 1000 mg in healthy Chinese male participants under fasted conditions.    ,NCT01678573
Healthy,Dose-Escalate Study to Investigate the Safety and Tolerability of T89 in Japanese, The purpose of this study is to see how safe an investigational new drug (T89) is and how well healthy Japanese subjects tolerate it when given two single doses and a multiple dose.    ,NCT01679028
Healthy,Investigation of Drug-drug Interaction of Nintedanib and Ketoconazole in Healthy Male Volunteers, The objective of the current study is to investigate the relative bioavailability of a single dose of nintedanib low or high dose with and without coadministration of ketoconazole at steady state    ,NCT01679613
Healthy,A Comparison of the Effects of Extended Release Tacrolimus (Advagraf®) vs. Immediate Release Tacrolimus (Prograf®) on Kidney Function in Healthy Male Volunteers, The purpose of the study is to evaluate the drug profiles (pharmacokinetics) and effects (pharmacodynamics) of Advagraf® and Prograf® on the kidneys.    ,NCT01681134
Healthy,Safety Tolerability and Pharmacokinetics of Multiple Rising Doses of BI 113608 in Healthy Male Volunteers, The objective of the current trial is to evaluate safety tolerability and pharmacokinetics of multiple rising doses of BI 113608 in healthy male volunteers    ,NCT01681277
Healthy,Effect of Genetic Variation in the Transporter OCT2 MATE1 and MATE2-K on the PKPD of Metformin, The current study is part of a large multi-investigator grant to look at the pharmacogenetics of a number of membrane transporters. The investigators will study individuals with particular genotypes of the human organic cation transporter (hOCT2) and the multidrug and toxin extrusion transporters MATE1 MATE2-K to test the hypothesis that genetic variation in hOCT2 hMATEE1 and hMATE2-K are associated with variation in the pharmacokinetics and/or pharmacodynamics of the antidiabetic agent metformin.    ,NCT01681680
Healthy,Effect of Genetic Variants in MATE1 and OCT3 on the Pharmacodynamics of Metformin in African Americans, The current study is part of a large multi-investigator grant to look at the pharmacogenetics of a number of membrane transporters. The investigators will study individuals with particular genotypes of the human organic cation transporter (hOCT3) and the multidrug and toxin extrusion transporter MATE1 to test the hypothesis that genetic variation in hOCT3 and hMATE1 are associated with variation in the pharmacokinetics and/or pharmacodynamics of the antidiabetic agent metformin.    ,NCT01681693
Healthy,Bioequivalence Study of Two Formulations of Perindopril 4 mg Tablet Under Fasting Condition, The objective of this study was to find out whether the bioavailability of PT Dexa Medica's formulation of 4 mg perindopril tert-butylamine tablets was equivalent to that of the innovator's product (Prexum® 4 mg Servier).    ,NCT01682577
Healthy,PK and PD Crossover Study After Single Dose Intravenous Administration of Two Epoetin Alfa Human Recombinant Epoetin and Eprex in Healthy Subjects., The hypothesis of this trial is that the test drug (Eritromax ®) pharmacokinetics and pharmacodynamics parameters are similar to the comparator drug (Eprex ®) in healthy subjects following administration of single intravenous dose. The objective of this randomized crossover clinical trial is to evaluate the pharmacokinetic and pharmacodynamic profile of the drug Eritromax® marketed by Blau Farmacêutica compared to the product Eprex ® produced by Janssen-Cilag by assessing plasma concentration of the drug and the reticulocyte count following a single-dose intravenous administration of 100 IU/kg in healthy subjects.    ,NCT01685333
Healthy,PK and PD Parallel Study After Multiple Dose Intravenous Administration of Two Epoetin Alfa Human Recombinant Epoetin and Eprex in Healthy Subjects, The hypothesis of this trial is that the test drug (Human Recombiant Epoetin - Blau) pharmacokinetics and pharmacodynamics parameters are similar to the comparator drug (Eprex ® - Janssen-Cilag) in healthy subjects following administration of multiple intravenous dose. The objective of this randomized parallel clinical trial is to evaluate the pharmacokinetic and pharmacodynamic profile of the test drug Human Reconbiant Epoetin produced by Blau Farmacêutica compared to the comparator drug Eprex® produced by Janssen-Cilag by assessing plasma concentration of the drug and the reticulocyte count following a multiple intravenous administration during 4 weeks of 100 IU/kg in healthy subjects.    ,NCT01685359
Healthy,A Prospective Validation Study of Albumin Kinetics With Tracer 123 I-HSA, This is a prospective validation study of a extempore made tracer compared with a commercial. Studies with tracer have no medical effects but are used for studying human physiology in this case pharmacokinetic variables of endogenous albumin distribution and turnover at different levels of inflammation.   1. Primary Objective: - Do the extempore made tracer 123-iodine labeled albumin an commercially manufactured SERALB-125 give identical values of calculated blood plasma volume and capillary leakage measured as transcapillary escape rate of albumin?   2. Secondary Objective:   -  How do three different measures of albumin turnover correlate in volunteers?   -  How do the pharmacokinetic parameters of endogenous albumin vary between the three study groups?    ,NCT01686776
Healthy,A Wearable System to Monitor Tai Chi Practice, The goal of this research study is to show that features derived from data gathered using SHIMMER wearable sensor platform can capture adherence and proficiency in the performance of exercises that are part of Tai Chi interventions.    ,NCT01687023
Healthy,Safety Tolerability Pharmacokinetics and Pharmacodynamics of ODM-103 in Healthy Volunteers, The purpose of this study is to evaluate the safety and tolerability of escalating doses of ODM-103 when given to healthy male volunteers.    ,NCT01688089
Healthy,Evaluation of the Depth and Duration of Anesthesia From Heated Lidocaine/Tetracaine (Synera®) Patches Compared With 5% Lidocaine (Lidoderm®) Patches Applied to Healthy Adult Volunteers, This will be a randomized single-blind active-controlled two-period crossover study in adult volunteers to compare the duration and depth of anesthesia between Synera® and Lidoderm® patches when applied for 30 minutes and 4 hours. The study will include a Screening Visit two Treatment Periods and a Follow-Up Phone Contact.    ,NCT01688518
Healthy,Pharmacokinetic/Pharmacodynamic Study of Ilaprazole to Evaluate the Effect of CYP Genetic Polymorphism, Ilaprazole is a novel proton pump inhibitor and metabolized by CYP3A4 and 2C19. Thus genetic polymorphisms of CYP3A4 and 2C19 may have effect on the pharmacokinetics and pharmacodynamics of Ilaprazole.    ,NCT01688544
Healthy,A Study to Compare LY2963016 and US-approved Lantus® After Single Dose Administration to Healthy Participants, The purpose of this study is to compare the pharmacokinetics and pharmacodynamics of LY2963016 and US-approved Lantus®. The study involves four single injections; two doses of LY2963016 and two doses of US-approved Lantus®. The study will have 4 periods. In each period a single injection will be administered before undergoing a euglycemic clamp that lasts for 24 hours. There will be at least a 7 day washout between each period. Side effects will be documented. Study participation is expected to last up to 14 weeks.    ,NCT01688635
Healthy,Study to Evaluate the Safety Pharmacokinetics and Pharmacodynamics of BI 655075 Administered Alone or With Dabigatran Etexilate, The primary objective is to investigate the safety tolerability and pharmacokinetics of BI 655075 following intravenous administration of single rising doses of BI 655075 when administered alone and after administration of dabigatran.    ,NCT01688830
Healthy,MRI Study of Stomach Volumes and Satiety, The GI MRI Research group at the University of Nottingham has been developing new non-invasive magnetic resonance imaging (MRI) techniques to image the gastrointestinal tract. In collaboration with food manufacturer Unilever the investigators want to image the abdomen of healthy volunteers after consumption of test meals of varying volume and energy density to determine levels of gastric distension and investigate possible correlations of this with the subjects' sense of satiety.    ,NCT01690182
Healthy,Effect of Ketoconazole on the Pharmacokinetics of JNJ-38518168 in Healthy Volunteers, The purpose of this study is to evaluate the effects of repeated twice-daily administration of 200 mg ketoconazole on the steady-state pharmacokinetics of JNJ-38518168.    ,NCT01690286
Healthy,A Study In Healthy People To Evaluate Safety Toleration And Time Course Of Plasma Concentration Of Multiple Oral Doses Of PF-04895162, The purpose of this study in healthy people is to investigate safety toleration and time course of plasma concentration of PF-04895162 following multiple oral doses for 14 days. The preliminary effect of food on Pharmacokinetics (PK) after single oral dose of PF-04895162 will also be investigated.    ,NCT01691274
Healthy,Bioequivalence Study of Montelukast Sodium Oral Granules 4mg Under Fasting Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01691456
Healthy,Bioequivalence Study of Montelukast Sodium Oral Granules 4mg Under Fed Condition, This is an open label randomised balanced two-treatment two-period two-sequence single dose crossover oral bioequivalence study.    ,NCT01691469
Healthy,Pharmacodynamics Study of Enoxalow Compared to Clexane in Healthy Subjects After Subcutaneous Single Dose, The hypothesis of this trial is that the test drug (Enoxalow® - T) pharmacodynamics parameters are similar to the comparator drug (Clexane® - C) in healthy subjects following administration of single subcutaneous dose. The objective of this randomized crossover clinical trial is to evaluate the pharmacodynamic profile of the test drug Enoxalow® - T produced by Blau Farmacêutica compared to the comparator drug Clexane® produced by Sanofi-Aventis by determining pharmacodynamic activities (including anti FXa and anti-FIIa) as surrogate markers for their circulating concentrations of the drug.    ,NCT01692158
Healthy,Pharmacodynamics Study of Enoxalow Compared to Clexane in Healthy Subjects After Intravenous Administration, The hypothesis of this trial is that the test drug (Enoxalow® - T) pharmacodynamics parameters are similar to the comparator drug (Clexane® - C) in healthy subjects following administration of single intravenous dose. The objective of this randomized crossover clinical trial is to evaluate the pharmacodynamic profile of the test drug Enoxalow® - T produced by Blau Farmacêutica compared to the comparator drug Clexane® produced by Sanofi-Aventis by determining pharmacodynamic activities (including anti FXa and anti-FIIa) as surrogate markers for their circulating concentrations of the drug.    ,NCT01692171
Healthy,Safety and Pharmacokinetics of AVL-292 Following Multiple Doses and the Effect of Food on the Single-dose Pharmacokinetics of AVL-292, This is a 2-part study. The first part is to evaluate the safety pharmacokinetics (PK) and pharmacodynamics of AVL-292 following multiple oral doses; and the second part is to evaluate the effect of food on the pharmacokinetics of a single oral dose of AVL-292.    ,NCT01692184
Healthy,Novel 13C Carotenoids for Absorption and Metabolism Studies in Humans, Tomatoes contain several compounds which may be beneficial for human health and prevention of disease although this relationship is poorly understood and very controversial. This study uses a new technology to study the absorption and metabolism of three different compounds found in tomatoes. These compounds are called: phytoene phytofluene and lycopene. We hypothesize that by studying the absorption and metabolism of these compounds we may be able to understand how the compounds may influence health and disease processes.    ,NCT01692340
Healthy,A Study to Compare the Bioavailability and Pharmacokinetics of Cyclosporine After Intravenous Administration of NEUROSTAT® a CREMOPHOR® EL-free Lipid Emulsion and SANDIMMUNE® Injection (a Suspension of Cyclosporine in CREMOPHOR® EL) in Healthy Volunteers, To compare the bioavailability pharmacokinetic profiles and the tolerability of two formulations of intravenous cyclosporine in healthy volunteers.    ,NCT01692834
Healthy,Computerized Interventions for College Students' Cognitive Functioning and Mental Well-being, The present study will explore the effectiveness of a computer based neurobehavioral intervention in improving cognition and emotion regulation in a college freshmen population. It will increase understanding of emotion-regulation and cognition at a neural-circuit level and aid development of new interventions for emotion regulatory problems.    ,NCT01694303
Healthy,The Effects of DLBS1033 on Haemostasis Parameters in Healthy Volunteers, DLBS1033 is bioactive protein fraction which extracted from Lumbricus rubellus earthworm. This earthworm comes from Pengalengan West Java Indonesia. DLBS1033 possesses 8 major proteins with molecular weight below 100 kDa so its named as Lumbricus Low Molecular weight Proteins (LLP). This enzym can be transported to the bloodstream via intestinal epitel. Structure of DLBS1033 looks like lumbrokinase. Lumbrokinase is enzym that consist of 6 isoenzyme serine protease. As a drug that consists of serin protease enzym suspected that the mechanism of action of DLBS1033 similar with lumbrokinase especially as plasminogen activator in fibrinolytic system. In vitro study by Trisina et al showed that DLBS1033 has fibrinogenolytic activities on fibrinogen α beta and gamma chain decreasing platelet aggregation and clotting time was prolonged. Until now the mechanism of action and effects of DLBS1033 on human fibrinolytic and coagulation system still unknown. Therefore the aim of this clinical trial is to evaluate the effects of DLBS1033 on human fibrinolytic and coagulation system on healthy subjects.    ,NCT01694537
Healthy,Investigation of Food Effect and Gastric ph Increase on the Bioavailability of Faldapravir, The primary objective of this trial is to investigate the effect of food and of gastric pH increase on the relative bioavailability of faldaprevir.    ,NCT01694706
Healthy,Bioequivalence Study for Metoprolol Succinate ER Tablets 50 mg Under Fasting Condition, The purpose of this study is to monitor adverse events safety and tolerance Metoprolol Succinate Extended-Release Tablets 50 mg under fasting conditions    ,NCT01694797
Healthy,Physical Training and the Incretin Effect, It is well known that continuous physical exercise leads to a number of changes in the body. Maximal oxygen uptake; the heart's pumping ability and muscle mass and strength increases. Also the metabolism adapts: The ability to oxidize fat increase and the insulin sensitivity in primarily in muscle but also in the liver increase. Also endocrine glands adapts according to the level of physical activity. It is known that in healthy younger people the insulin secretion from the pancreas after administration of sugar consumed orally or given directly into a vein is significantly lower in trained individuals compared with untrained. This change does however not only apply to glucose as also stimulation by the amino acid arginine shows the same pattern. It seems plausible that the endocrine glands/cells adapts to the level of physical training but this has not yet been investigated. The gastrointestinal tract is the birthplace of a variety of hormones. One group of these is called incretin hormones. They stimulate the glucose dependant insulin secretion in the pancreas and affect hunger/satiety. Whether the incretin production and thus their concentration in the blood is regulated by physical training is unknown. Obese and patients with type 2 diabetes has in contrast to well-trained decreased insulin sensitivity. As a consequence their (type 2 diabetics at least early in their disease course) meal stimulated insulin release is greater than in healthy normal weight individuals. This in spite of the fact that the incretin effect is reduced in obese people and patients with type 2 diabetes compared to healthy normal weight. Whether physical training affects both the secretion of incretins and the incretin effect has not yet been studied. The purpose of this study is to investigate whether incretin hormones in physical well-trained young men have a changed effect on insulin secretion from the pancreas compared to untrained young men. A difference may indicate that the body's endocrine glands adapts to training mode. The investigators hypothesis is that incretin hormones have a decreased effect on the glucose dependant insulin release in physically trained persons and thus results in a lower insulin release at any given plasma glucose level.    ,NCT01698502
Healthy,Bioequivalence Of Zoloft ODT To Jzoloft In Healthy Japanese Subjects, The purpose of this study is to assess the bioequivalence of Zoloft ODT 50 mg with and without water to Japanese commercial oral tablet of JZoloft 50 mg under fasting condition with water in Healthy Japanese Subjects    ,NCT01699724
Healthy,Neural Correlates of Empathogenic and Affiliative Actions of Oxytocin, Mounting evidence indicates that the intranasal administration of the neuropeptide oxytocin has prosocial effects. However the neural substrates of these effects are still unclear. The investigators hypothesized that a single dose administration of oxytocin should increase empathogenic and affiliative responses and that these effects are mediated by an increased insula activity.    ,NCT01701180
Healthy,Study to Assess Tolerability Safety and Pharmacokinetics of a New Drug, The purpose of this study is evaluate the safety and tolerability parameters regarding the new drug in healthy men and evaluate the pharmacokinetics parameters after one dose and multiple doses of the new drug.    ,NCT01702675
Healthy,Study to Investigate the Relative Bioavailability Influence of Pantoprazole Coadministration and Food Effect of Different Oral Formulation of BI 113608, The objective of the trial is to investigate the relative bioavailability influence of pantoprazole coadministration and food effect of different oral formulations of BI 113608 in healthy male subjects    ,NCT01703858
Healthy,Efavirenz Comparative Bioavailability, The primary objective of this study is to determine the average bioequivalence of a generic efavirenz 600 mg tablet (test formulation)compared with Stocrin(R) 600 mg tablets (Reference formulation).The study is designed as an open label randomized crossover 2-treatments 2-period 2-sequence single dose pharmacokinetic study conducted in healthy volunteers. Subjects will be randomized to receive generic efavirenz 600 (Test formulation) or Stocrin(R) 600 tablets (Reference formulation)on study day 1 (period 1). Subjects will undergo a 24 hour intensive pharmacokinetic evaluation after ingesting a single dose of either the Test or Reference formulation. Subjects will provide additional pharmacokinetic samples 36 48 72 120 and 192 hours postdose respectively. Subjects will complete a wash out period from day 8 to day 28 during wich no study drug will be ingested. On day 29 subjects will ingest either the Test or the Reference formulation (opposite to the formulation received on period 1). All subjects undergo another 24 hour intensive pharmacokinetic evaluation and pharmacokinetics samples on days 36 48 72 120 192 pos dose respectively. Adverse events and and concomitant medication will be documented throughout the study.    ,NCT01704898
Healthy,Evaluation of the Effect of ATX-101 on QT/QTc Intervals, To evaluate the effect of maximum therapeutic and supratherapeutic doses of ATX-101 treatment on Fridericia's corrected QT interval (QTcF).    ,NCT01706679
Healthy,A Study Comparing PF-06273340 Immediate Release Tablet PF-06273340 Modified Release Tablets To PF-06273340 Oral Solution In The Fasted State. This Study Will Also Compare PF-06273340 Modified Release Tablets In Fasted And Fed State, The primary purpose of this study is to estimate the relative bioavailability and food effect of PF-06273340 tablets.    ,NCT01706796
Healthy,A Study To Test The Safety Amount And Effects Of PF-06282999 In Healthy Overweight Adults And A Study To Test The Effects Of PF-06282999 On The Amount Of The Approved Drug Midazolam In Healthy Adults, Part A of the study will test the safety the amount of drug in the body and effects of the drug in the body after multiple doses. This will be conducted in healthy overweight adults. Part B of the study will test the effects of multiple doses of the investigational drug on the amount of midazolam an approved drug in healthy adults.    ,NCT01707082
Healthy,A Study to Assess the Pharmacokinetics and Pharmacodynamics of Canagliflozin in Healthy Chinese Volunteers, The purpose of this study is to evaluate the pharmacokinetics (what the body does to the medication) and pharmacodynamics (the action of the medication on the body) of JNJ-28431754 (canagliflozin) and its main metabolites (break-down products) following 2 different doses of canagliflozin in healthy Chinese volunteers. Safety and tolerability of canagliflozin will also be assessed.    ,NCT01707316
Healthy,Bioavailability of BI 144807 Given Alone and in Combination With Ketoconazole in Healthy Male Volunteers, This trial investigates the influence of oral ketoconazole on the pharmacokinetics and safety of BI 144807.    ,NCT01707940
Healthy,UMIC Validation Study," The purpose of the study is to evaluate the feasibility of a new wearable computerised system designed for an ongoing monitoring of sportsmen under real-life conditions. This system consists of different sensors and Bluetooth Transmitters interconnected by wires and integrated in the textile of a T-shirt. Several physiologic parameters including bioimpedance should be investigated under conditions relevant for an intensive physical activity like high body temperature or partial dehydration. This system has to be tested under laboratory and ""natural/open air"" conditions the obtained evaluations compared with standardised established diagnostic methods.    ",NCT01708577
Healthy,The Effect of Probiotics (L. Helveticus B. Longum and B. Bifidum) on Immune Function and Digestive Health, The purpose of this study is to determine if daily consumption of a probiotic in the period before during and after academic exams will help maintain digestive and immune health and quality of life of undergraduate students.    ,NCT01709825
Healthy,Rivaroxaban Laboratory Monitoring in Switzerland 2: Therapeutic Dose (RivaMoS 2), Rivaroxaban (RXA; brand name Xarelto®) is an oral direct factor Xa inhibitor that is applied for prophylaxis of venous thromboembolism after major orthopedic surgery. Additionally RXA is approved by Swissmedic to be used at a therapeutic dose for primary therapy of VTE and for prophylaxis of cerebrovascular events in non-valvular atrial fibrillation. This is an explorative laboratory study to evaluate the intra-individual variability of RXA conc. in time and to standardize assays among 9 Swiss laboratories to determine RXA conc.    ,NCT01710267
Healthy,Effects of Neo40(TM) With Caffeine on Cycling Time Trial Performance, Acute supplementation of Neo40(TM) a nitrate lozenge will improve cycling performance    ,NCT01710761
Healthy,A Safety Tolerability Pharmacokinetics and Pharmacodynamics Study of Genz-682452 in Healthy Volunteers, To assess in healthy adult subjects:   -  The tolerability and safety of ascending repeated oral doses of Genz-682452.   -  The pharmacokinetic parameters of Genz-682452 after ascending repeated oral doses.   -  The pharmacodynamics of Genz-682452 after ascending repeated oral doses.    ,NCT01710826
Healthy,Effect of Omeprazole on Metformin, In this study investigators hypothesized that the plasma concentration of metformin and its glucose-lowering action would be affected by omeprazole probably by altering the expression or function of OCTs in the liver its primary target organ as well as in the kidney.    ,NCT01711320
