Disease,Title,Abstract,NCT_ID
HIV,A Placebo-Controlled Phase I Clinical Trial to Evaluate the Safety and Immunogenicity of Recombinant Envelope Proteins of HIV-1 gp160 and gp120 in Children >= 1 Month Old With Asymptomatic HIV Infection, To determine the safety and immunogenicity of gp160 (MicroGeneSys) rgp120/HIV-1MN (Genentech) and rgp120/HIV-1SF2 (BIOCINE) and their adjuvants in HIV-infected children 1 month to 18 years of age. The initiation of this immunotherapy trial will provide multiple benefits by assessing in asymptomatic HIV-infected children a therapy currently being tested in their adult counterparts in the hope of forestalling the progression of HIV immunosuppression and clinical disease.    ,NCT00000762
HIV,Chemoprevention of Anal Neoplasia Arising Secondary to Anogenital Human Papillomavirus Infection in Persons With HIV Infection., PRIMARY: In Phase I to define a broadly tolerable dose of isotretinoin that can be used in combination with interferon alfa-2a (IFN alfa-2a). In Phase II to determine trends in efficacy of isotretinoin alone or in combination with IFN alfa-2a as chemoprevention (preventing progression or recurrence) of anal intraepithelial neoplasia ( AIN ) / squamous intraepithelial lesions ( SIL ) in patients with HIV infection. SECONDARY: To evaluate the effects of isotretinoin alone or in combination with IFN alfa-2a on immune function markers human papillomavirus (HPV) type and HPV DNA levels. Patients with HIV infection have a significant risk of recurrence following local ablation of intraepithelial neoplasia; thus anogenital epithelial may become an increasingly important cause of morbidity and possibly mortality as the HIV epidemic matures. Clinical studies of non-HIV-infected subjects have established that synthetic retinoids inhibit the progression of epithelial preneoplastic conditions and some neoplastic states.    ,NCT00000764
HIV,Pilot Study to Evaluate the Efficacy of Zidovudine in Preventing CD4+ Lymphocyte Decline in Patients With Primary HIV Infection. (One Treatment Arm Receives Placebo), To evaluate the safety and efficacy of early treatment with zidovudine for preventing a decline in CD4+ lymphocyte counts in patients with primary HIV infection. To determine the natural history of virologic and immunologic changes in primary HIV infection. Previous studies indicate that intervention with zidovudine during primary HIV infection could reduce the initial viral burden and subsequent decline in immune functions and could prolong not only the time to development of AIDS but also the time to initiation of chronic antiretroviral therapy.    ,NCT00000765
HIV,A Multicenter Randomized Placebo-Controlled Double-Blind Trial to Evaluate the Safety and Immunogenicity of a Recombinant Vaccinia-HIV-1 IIIB Env/Gag/Pol Vaccine (TBC-3B), To evaluate in healthy HIV-1 seronegative vaccinia-immune and vaccinia-naive volunteers the safety and immunogenicity of an HIV-1 candidate vaccine (TBC-3B) consisting of a live recombinant vaccinia virus expressing the env gag and pol genes of HIV-1 IIIB strain. To evaluate the potential of boosting with one of a variety of HIV-1 recombinant subunit peptide or pseudovirion vaccines if available to augment the immune responses of the vaccinees. Antigenic drift defined as the genetic variation of the HIV-1 envelope gene that results in antigenic variation during natural infection may confound attempts to achieve protective immunity using a vaccine based solely on HIV-1 envelope proteins. Inclusion of conserved core and polymerase proteins along with envelope protein in a candidate vaccine may address some of the problems with antigenic variability. A prime-boost immunization approach using a novel priming immunogen expressing env gag and pol genes of the HIV-1 IIIB strain will be attempted in this study.    ,NCT00000767
HIV,A Comparative Study of a Combination of Zidovudine Didanosine and Double-Blinded Nevirapine Versus a Combination of Zidovudine and Didanosine, To assess the safety and toxicity of zidovudine (AZT)/didanosine (ddI) versus AZT/ddI combined with nevirapine in HIV-infected patients and to obtain preliminary anti-HIV activity data using immunologic and virologic markers. Previous in vitro studies suggest that HIV that has already developed resistance to AZT and ddI is less able to develop resistance to nevirapine a non-nucleoside reverse transcriptase inhibitor. Thus convergent combination therapy with these three drugs in HIV-infected patients may prove more effective.    ,NCT00000770
HIV,A Phase I Open-Label Study of the Safety Tolerance and Pharmacokinetic Interactions of Combination Didanosine and Ribavirin in HIV-Positive Individuals, To evaluate the safety and tolerance of concurrent administration of standard-dose didanosine (ddI) with low-dose ribavirin in HIV-positive patients. To determine the pharmacokinetic interactions of concurrent administration of ddI and ribavirin and correlate pharmacokinetic parameters with toxicity. To investigate antiviral activity of the combined regimen. Combination ddI/ribavirin therapy if safe and effective offers an alternative combination antiretroviral regimen for patients unable to tolerate regimens containing zidovudine (AZT).    ,NCT00000772
HIV,A Phase I Study to Evaluate the Safety and Immunogenicity of Recombinant HIV-1 Envelope Antigen in Children Born to HIV-Infected Mothers, PRIMARY: To determine the safety of envelope recombinant proteins rgp120/HIV-1MN (Genentech) and rgp120/HIV-1SF2 (Chiron/Biocine) in infants who are of indeterminate HIV status born to HIV-infected women. To evaluate changes in viral load in infants proven to be infected and absolute CD4 counts in all immunized infants. SECONDARY: To evaluate the immunogenicity of these envelope recombinant proteins in infants of indeterminate HIV status born to HIV-infected women. Only 30-50 percent of HIV-infected infants have detectable virus at birth. Successful early sensitization to HIV envelope epitopes may help prevent infection or alternatively may enhance HIV-specific immune function to alter HIV replication and disease progression.    ,NCT00000774
HIV,A Phase I Safety and Immunogenicity Trial of UBI SynVac (HIV-1 MN Octameric V3 Peptide Vaccine), To determine the safety immunogenicity and optimal dose of rgp120/HIV-1MN octameric V3 peptide vaccine (SynVac) in healthy volunteers. It is likely that the ultimate control of AIDS will depend on the development of safe and effective vaccines against HIV-1. SynVac is a synthetic candidate vaccine based on eight V3-derived peptides attached to a heptalysyl core to form radial octamers. In animal studies the vaccine appears safe and demonstrates the capability for producing immune responses.    ,NCT00000775
HIV,Active Immunization of HIV-1 Infected Pregnant Women With CD4 Lymphocyte Counts >= 400/mm3: A Phase I Study of Safety and Immunogenicity of VaxSyn Recombinant gp160 (NOTE: Some Patients Receive Placebo), To evaluate the safety of gp160 vaccine (VaxSyn) in HIV-1 infected pregnant women with CD4 counts >= 400 cells/mm3. To evaluate the immunogenicity of this vaccine in pregnant women and the passive acquisition of vaccine-specific antibody in their infants. Evidence suggests that an advanced stage of disease with high plasma viremia is associated with increased transmission of HIV-1 to the fetus. Slowing the progression of disease reducing the titer of virus in plasma and increasing the titer of epitope-specific antibody are potentially attainable goals through active immunization of the mother during pregnancy.    ,NCT00000777
HIV,A Pilot Study of Methodology to Rapidly Evaluate Drugs for Bactericidal Activity Tolerance and Pharmacokinetics in the Treatment of Pulmonary Tuberculosis Using Isoniazid and Levofloxacin, To evaluate the methodology for rapidly determining the early bactericidal activity (EBA) tolerance and pharmacokinetics of isoniazid and levofloxacin in the treatment of pulmonary tuberculosis (TB). Traditionally in trials for treatment of TB a new drug is administered in combination with two or more other antituberculous agents of known effectiveness over a long period of time. In this setting it is difficult to determine the effect of any single drug or dose level. Development of new agents for the treatment of TB may be accelerated by a methodology in which a new agent could be evaluated for activity by administering it as a single agent over a short time period. This study utilizes a method to measure the amount of bacteria present each day in the lungs.    ,NCT00000778
HIV,A Phase I Comparative Blinded Trial of Several HIV-1 Derived Immunogens in Infected Individuals With >= 500 CD4 Cells/mm3, PRIMARY: To compare the immunogenicity and safety of each of several HIV-1 derived immunogens versus control in HIV-infected individuals with CD4 counts greater than or equal to 500 cells/mm3. SECONDARY: To determine whether significant advantages to any one vaccine exist. Before large clinical trials of anti-HIV vaccines are undertaken it is important to determine whether there are significant advantages to any one of the vaccines currently offered for such studies.    ,NCT00000779
HIV,"A ""Pre-Enrollment"" Protocol for HIV-Infected Adolescents", PRIMARY: To identify characterize and co-enroll HIV-infected adolescents into existing and future ACTG (or other NIH-sponsored) HIV treatment protocols through the systematic and recurrent assessment of eligibility. To assess the ability of adolescents enrolled in ACTG 220 to adhere to ACTG (or other NIH-sponsored) HIV treatment protocols; and to define factors that influence the adolescent's ability to enter or adhere to study protocols. SECONDARY: To describe the nature stage and progression of HIV infection in adolescents. Little is known about HIV-infected adolescents as a group and as a result small numbers of them are currently enrolled in ACTG drug studies. Creative approaches are needed to encourage enrollment of HIV-infected adolescents whose socio-demographic profile has made access to NIH-sponsored research unlikely.    ,NCT00000780
HIV,A Randomized Double-Blind Four-Arm Study Comparing Combination Nucleoside Alternating Nucleoside and Triple-Drug Therapy for the Treatment of Advanced HIV Disease (CD4 <= 50/mm3), To determine the relative clinical efficacy of zidovudine ( AZT ) plus didanosine (ddI) AZT plus zalcitabine ( ddC ) AZT alternating monthly with ddI and AZT/ddI plus nevirapine in HIV-infected patients with advanced disease. The rapid emergence of resistant HIV strains has been observed in patients receiving monotherapy with a nucleoside analog or non-nucleoside reverse transcriptase inhibitor. Use of combination therapy with two nucleoside drugs or convergent combination therapy with two nucleosides and a non-nucleoside RT inhibitor may minimize the evolution of these resistant HIV strains. Since toxicity is a major problem in patients with advanced disease who are receiving combination nucleoside therapy alternating the two drugs may provide a way of retaining several benefits of combination therapy while minimizing the increased toxicity.    ,NCT00000781
HIV,A Phase I/II Study of Delayed-Type Hypersensitivity (DTH) Reactions to Intradermal HIV Envelope Antigen, To determine the frequency of delayed-type hypersensitivity (DTH) reactions in HIV-positive patients to two doses of two envelope glycoprotein antigens prepared differently. To determine whether patients who have previously demonstrated a DTH response to intradermal MGStage HIV-1 gp160 IIIB baculovirus (MicroGeneSys) have a reproducible response to a repeat injection of gp160 and whether there is cross-reactivity to intradermal HIV-1 rgp160 IIIB vero cell expressed (Immuno-AG). PER 4/5/95 AMENDMENT: To also determine whether patients who respond to HIV-1 rgp160 IIIB baculovirus (MicroGeneSys) have cross-reactivity to intradermal skin tests of HIV-1 rgp160 MN (Immuno-AG). Previous studies in individuals immunized with gp160 suggest that a skin test response in immunized patients can be used as a surrogate marker for new proliferative and cytotoxic responses induced by vaccination.    ,NCT00000782
HIV,Heterosexual HIV Transmission Study (HATS), PRIMARY: To identify sexual behaviors and biological factors associated with an increased risk of heterosexual HIV transmission. SECONDARY: To assess the effect of safer sex counseling on behavior of sexually active heterosexuals in which one member of the couple is infected with HIV. To create a repository of serum peripheral blood mononuclear cells semen and cervico-vaginal washings from heterosexual couples who are concordant (both partners HIV infected) and discordant (one partner HIV infected) with respect to HIV infection. In the United States the number of AIDS cases attributed to heterosexual transmission although still a small percentage of the total number of reported cases is the most rapidly growing category. The rate at which HIV is transmitted between heterosexual couples and the factors that may impede or enhance heterosexual transmission are important to understanding and slowing the worldwide HIV epidemic.    ,NCT00000783
HIV,A Registry of Tuberculosis Cases in the CPCRA, PRIMARY: To estimate the proportion of tuberculosis patients in the CPCRA who have drug-resistant tuberculosis (TB) and to describe the patterns of drug resistance. SECONDARY: To compare drug resistance data on the Mycobacterium tuberculosis isolates of HIV-infected patients to those of HIV-uninfected patients who are being followed in the CPCRA. To assess the relationship of resistance data with geographic demographic and HIV and TB risk factor information. Geographic areas and demographic subgroups affected by the TB epidemic appear to be congruent and associated with the concurrent HIV epidemic. The total number of CPCRA patients who will develop or who have experienced confirmed TB is unknown. It is critical to determine the depth and breadth of the current problem of drug-resistant TB.    ,NCT00000785
HIV,Heterosexual HIV Transmission Study (HATS). Prospective Cohort Study, PRIMARY: To identify factors associated with risk of HIV infection through heterosexual activity among urban inner-city women. SECONDARY: To identify correlates of high-risk behaviors in order to provide a basis for future intervention studies.    ,NCT00000787
HIV,A Randomized Comparative Trial of Zidovudine (AZT) Versus 2'3'-Didehydro-3'-Deoxythymidine (Stavudine; d4T) in Children With HIV Infection, PRIMARY: To compare the relative safety and tolerance of oral zidovudine (AZT) versus oral stavudine (d4T) in symptomatic HIV-infected children. SECONDARY: To compare the clinical virologic and immunologic responses between the two treatment groups and to obtain pharmacokinetic data for both drugs. At present AZT is considered the drug of choice for initial treatment of most children with HIV infection although disease progression or drug intolerance is associated with its long-term use. In preliminary studies in children d4T another HIV inhibitor has been well tolerated although an optimum dose has not been determined.    ,NCT00000789
HIV,Thalidomide for Treatment of Oral and Esophageal Aphthous Ulcers and HIV Viremia in Patients With HIV Infection, PRIMARY: To evaluate the effectiveness and safety of thalidomide for treatment of oral and esophageal aphthous ulcers (those unrelated to a known infection or malignancy) in patients with advanced HIV disease. To evaluate the effect of thalidomide on HIV load in this patient population. Per 06/28/94 amendment to evaluate the effectiveness of thalidomide in preventing recurrences in patients whose aphthae completely heal at the end of acute treatment. SECONDARY: To evaluate the effect of thalidomide on blood tumor necrosis factor (TNF) levels and to obtain pharmacokinetic data on the drug. Per 06/28/94 amendment to evaluate the safety of thalidomide. Per 05/10/95 amendment to explore in a substudy the effects of thalidomide on idiopathic genital aphthous ulcers in HIV-infected women. Aphthous ulcers of the mouth or esophagus can interfere with eating resulting in malnutrition and wasting. Thalidomide has been proposed as an effective therapy for severe forms of aphthous ulceration in AIDS patients.    ,NCT00000790
HIV,A Phase II Double-Blind Study of Two Doses of SC-49483 in Combination With Zidovudine (ZDV) Versus ZDV, To determine the safety and anti-HIV activity of two doses of SC-49483 in combination with zidovudine (AZT) versus AZT alone. To determine the influences of viral phenotype on the anti-HIV activity of these treatment regimens. SC-49483 has no inherent activity against HIV-1 but is converted in the intestinal wall to SC-48334 which has demonstrated anti-HIV activity. Since SC-49483 causes significantly less gastrointestinal toxicity than SC-48334 the combination of SC-49483 with AZT may improve the benefits of both drugs in patients with HIV infection.    ,NCT00000791
HIV,A Pharmacologically Guided Phase I/II Study of Daily Orally Administered Synthetic Hypericin in HIV-Infected Subjects, To determine the safety and tolerance of daily oral hypericin when given to achieve target trough levels within defined cohorts. To determine the responses of surrogate markers of HIV infection to daily oral hypericin. It is not known whether daily oral dosing will produce a tolerable prolonged exposure to therapeutic levels of hypericin. Pharmacokinetic modeling studies have demonstrated that daily oral dosing should produce a trough level in a desired range without excessive peak levels.    ,NCT00000792
HIV,A Phase II/III Double-Blind Study of Amitriptyline and Mexiletine for Painful Neuropathy in HIV Infection, To assess the efficacy safety and tolerability of amitriptyline hydrochloride versus mexiletine hydrochloride in reducing pain intensity in patients with HIV-related painful peripheral neuropathy. No large-scale controlled clinical trials of symptomatic therapy for painful HIV-related neuropathy have been attempted. Both amitriptyline and mexiletine have been useful in the management of painful neuropathies; however both are associated with certain toxicities. In this comparative study of amitriptyline and mexiletine benztropine mesylate also will be included as an active placebo to mimic the side effects of the study drugs.    ,NCT00000793
HIV,A Phase I Safety and Immunogenicity Trial of UBI Multivalent HIV-1 Peptide Immunogen in HIV-1 Seronegative Human Subjects, To evaluate in healthy adult volunteers the safety and immunogenicity of multivalent HIV-1 peptide immunogen a formulation of HIV-1 gp120 principal neutralizing domain (PND) branched synthetic peptides from 15 viral strains representative of diverse worldwide isolates. Because there is considerable variation among HIV-1 virus strains from differing geographical locations worldwide a multivalent peptide vaccine has been constructed to include prevalent and divergent isolates potentially providing for wide coverage of geographically isolated epidemics.    ,NCT00000795
HIV,A Prospective Study of Multidrug Resistance and a Pilot Study of the Safety of and Clinical and Microbiologic Response to Levofloxacin in Combination With Other Antimycobacterial Drugs for Treatment of Multidrug-Resistant Pulmonary Tuberculosis (MDRTB) in HIV-Infected Patients., To determine the demographic behavioral clinical and geographic risk factors associated with the occurrence of multidrug-resistant pulmonary tuberculosis (MDRTB). To evaluate the clinical and microbiological responses and overall survival of MDRTB patients who are treated with levofloxacin-containing multiple-drug regimens chosen from a hierarchical list. Per 9/28/94 amendment to assess whether persistent or recurrent positive sputum cultures of patients who show failure or relapse are due to the same strain or reinfection with a new strain. Among TB patients there has been an increase in progressive disease due to the emergence of antimycobacterial drug-resistant strains of Mycobacterium tuberculosis. Failure to identify patients at high risk for MDRTB increases the hazard for both treatment failure and development of resistance to additional therapeutic agents. Efforts to improve survival in patients with MDRTB will depend on improved methods of assessing the risk of acquisition of MDRTB and identifying drug susceptibility patterns in a timely fashion.    ,NCT00000796
HIV,Women's Interagency HIV Study (WIHS), The Women's Interagency HIV Study (WIHS) a multicenter prospective study was established in August 1993 to carry out comprehensive investigations of the impact of HIV infection and its clinical laboratory and psychosocial effects in women. The purpose of this study is to collect and evaluate these data from HIV infected and at-risk women to better understand and provide support for women whom are currently HIV infected or who are at risk for HIV infection.    ,NCT00000797
HIV,A Phase I Safety and Immunogenicity Trial of UBI Microparticulate Monovalent HIV-1 MN Peptide Immunogen in HIV-1 Seronegative Human Subjects, To evaluate the safety and immunogenicity of a new microparticulate formulation of an HIV-1 MN PND peptide for oral administration in healthy HIV-1 seronegative adult volunteers at low risk for infection. Vaccine formulations of synthetic peptides adsorbed to alum may not provide other requisite characteristics of an effective HIV vaccine such as induction of mucosal immunity production of cytotoxic T cells and ease of administration. An oral microparticulate vaccine containing a prototype synthetic peptide has been developed. The microparticles can be degraded over time inducing both secretory and systemic immune responses.    ,NCT00000798
HIV,Methadone Effects on Zidovudine (ZDV AZT) Disposition, To determine whether methadone maintenance alters the pharmacokinetics of zidovudine (AZT). To determine whether any such effect of methadone on disposition of AZT is time dependent and whether a metabolic interaction between AZT and methadone exists. Injection drug users represent an increasing proportion of HIV-infected persons. Since daily methadone maintenance is the major chemical treatment for injection drug abuse it is important to determine the impact of methadone on AZT absorption distribution and elimination.    ,NCT00000800
HIV,A Phase II Double-Blind Study of Delavirdine Mesylate ( U-90152 ) in Combination With Zidovudine ( AZT ) and/or Didanosine ( ddI ) Versus AZT and ddI Combination Therapy, To determine the safety and anti-HIV activity of delavirdine mesylate ( U-90152 ) in combination with zidovudine ( AZT ) and/or didanosine ( ddI ) versus AZT/ddI combination. U-90152 has demonstrated anti-HIV activity. Since the combination of this drug with either AZT or ddI has synergistic inhibitory activity against HIV-1 in vitro and triple therapy appears to have greater inhibitory activity against HIV-1 in vitro than dual therapy the use of U-90152 in combination with AZT and/or ddI may improve the benefits of these drugs in persons with HIV disease.    ,NCT00000803
HIV,A Randomized Trial of L-735524 An Inhibitor of the HIV Protease Enzyme and Interleukin-2 in Persons Infected With HIV (NOTE: Only For Patients Who Previously Completed NIAID 93 CC-113), The purpose of this trial is to study L-735524 which is an inhibitor of the HIV protease enzyme. It will be used with interleukin-2 in patients infected with HIV.    ,NCT00000804
HIV,A Phase I Randomized Dose/Formulation Comparison Study of SC-52151, PRIMARY: To evaluate the safety tolerability pharmacokinetics and ethanol exposure of two dose regimens and formulations of SC-52151. SECONDARY: To evaluate the preliminary anti-HIV activity of these treatment regimens and the relationship between day 14 plasma concentrations of SC-52151 and immunological and virological markers and toxicity. Since viral isolates with decreased susceptibility to the protease inhibitor SC-52151 occur in vitro after multiple passages and since prolonged post infectious effects occur in vitro comparison of two formulations an elixir and a self-emulsifying drug delivery system (SEDDS) is needed to determine the appropriate dose formulation for Phase II studies.    ,NCT00000806
HIV,A Phase I Study of Safety and Pharmacokinetics of Nevirapine in HIV-1 Infected Pregnant Women and Neonates Born to HIV-1 Infected Mothers, To determine the bioavailability pharmacokinetics and short-term safety and tolerance of nevirapine in HIV-1 infected pregnant women and their newborns when nevirapine is given to the mother during active labor and when their neonates are dosed during the first week of life. To determine the short-term safety profile of mothers receiving zidovudine (AZT) who received nevirapine during active labor and their neonates who received no dose a single dose or multiple doses of nevirapine and who are receiving AZT during the first 6 weeks of life. Treatment of HIV-1 infected pregnant women during active labor may result in therapeutic levels of nevirapine in the neonate at the time of exposure to HIV-1 during parturition decreasing the neonate's risk of infection.    ,NCT00000808
HIV,Safety and Effectiveness of Two Different Formulations of an HIV Vaccine in Infants Born to HIV-Infected Women, The purpose of this study is to test the safety and effectiveness of two different formulations of an HIV vaccine in infants born to HIV-infected women.    ,NCT00000809
HIV,Randomized Phase I/II Dose-Ranging Open-Label Trial of the Anti-HIV Activity of Delavirdine Mesylate (DLV; U-90152S), PRIMARY: To study the safety and tolerance of delavirdine mesylate ( U-90152 ) monotherapy. To compare the anti-HIV activity of three blood concentration levels of this agent with nucleoside analog monotherapy either zidovudine ( AZT ) or didanosine ( ddI ) based on the reduction of HIV viral burden. SECONDARY: To use pharmacokinetic parameters to assess the relationship between daily drug exposure and antiviral activity and toxicity of the U-90152 AZT and ddI monotherapy. To assess anti-HIV activity using other disease markers. Data suggest that bisheteroarylpiperazines (BHAPs) such as delavirdine mesylate are potent and safe anti-HIV agents and may have different biological behavior than other currently available non-nucleoside RT inhibitors.    ,NCT00000810
HIV,A Phase I Placebo-Controlled Dose-Escalation Study of the Safety Tolerability and Pharmacokinetics of Thalidomide in Subjects With HIV-1 Infection, PRIMARY: To evaluate the safety tolerability and pharmacokinetics of daily oral thalidomide. SECONDARY: To examine the effect of thalidomide on antiviral activity and tumor necrosis factor-alpha (TNF-alpha) production and the correlation between TNF-alpha inhibition and viral burden. A protein in the blood called tumor necrosis factor (TNF-alpha) is abnormally elevated in patients with HIV infection and may cause the body to produce more virus. In vitro studies have demonstrated that thalidomide reduces TNF-alpha levels and inhibits production of HIV. However more information on the pharmacological and immunological aspects of thalidomide is needed.    ,NCT00000812
HIV,A Phase I Safety and Immunogenicity Trial of Live Recombinant Canarypox-gp160 MN (ALVAC vCP125 HIV-1 gp160 MN) in HIV-1 Uninfected Adult Volunteers, Part A: To evaluate the safety and immunogenicity of ALVAC vCP125 HIV-1 gp160 MN live canarypox recombinant vaccine (ALVAC gp160 MN) versus a recombinant canarypox expressing the rabies glycoprotein (ALVAC rabies glycoprotein) as a control in healthy HIV-1 uninfected adult volunteers. Part B: To evaluate the schedule of two immunizations with ALVAC gp160 MN for optimal immunogenicity. Amendment: 12/22/93: To determine whether ALVAC gp160 MN in combination with SF-2 rgp120 subunit protein is capable of generating humoral and cellular immune responses of greater intensity and longer duration than either vaccine administered alone. A canarypox-vectored vaccine (ALVAC) that expresses the gp160 antigen of the HIV-1 MN strain might satisfy many criteria for an affordable HIV vaccine. Per 12/22/93 amendment: Cellular responses have been augmented by the combination of two recombinant vaccines especially in vaccinia naive individuals.    ,NCT00000813
HIV,A Comparative Study of Combination Antiretroviral Therapy in Children and Adolescents With Advanced HIV Disease, To compare the antiviral activity safety toxicity and steady-state pharmacokinetics of zidovudine didanosine and nevirapine used in combination in patients with HIV infection. The duration of clinical benefit from zidovudine (AZT) may be limited because of development of viral resistance to the drug. Use of combination antiretroviral therapy can potentially reduce viral load and prevent emergence of multidrug resistance.    ,NCT00000814
HIV,A Phase II Comparative Study of Seroconversion of Single-Dose and Two-Dose Measles Vaccination in HIV-Infected and HIV-Uninfected Children: A Multicenter Trial of the Pediatric AIDS Clinical Trials Group, To compare measles seroconversion rates (development of antibodies) at 13 months of age in HIV-infected and uninfected children on one of two immunization schedules: attenuated measles/mumps/rubella virus (M-M-R II) vaccine at 12 months versus attenuated measles vaccine (Attenuvax) at 6 months plus M-M-R II vaccine at 12 months. Recommendations for the age at vaccination should balance the need to minimize the risk of morbidity and mortality with the benefit of achieving the highest seroconversion rates. Immunizing a more intact immune system at an earlier stage of HIV infection may in turn achieve better and long-lasting measles protection. This study will help define a more effective measles vaccine regimen for children diagnosed with HIV infection and will provide greater insight into the functional status of the HIV-infected children's humoral immune system.    ,NCT00000815
HIV,The Efficacy of a Standardized Acupuncture Regimen and Amitriptyline Compared With Placebo as a Treatment for Pain Caused by Peripheral Neuropathy in HIV-Infected Patients, To evaluate the separate and combined efficacy of a standardized acupuncture regimen and amitriptyline on the relief of pain due to peripheral neuropathy and on the quality of life of HIV-infected patients. Both amitriptyline an antidepressant and acupuncture a Chinese medical approach that uses needles to relieve pain have been used successfully to reduce pain in some people. It is not known how effectively these approaches relieve or reduce pain in patients with peripheral neuropathy secondary to HIV infection.    ,NCT00000817
HIV,Evaluation of the Changes in HIV-1 Burden in Peripheral Blood and Lymphoid Tissue Following Zidovudine ( AZT ) Treatment in HIV-1-Infected Patients With CD4+ Cells Between 100 and 500 Cells/mm3., PRIMARY: To determine the effect of 8 weeks of zidovudine (AZT) treatment on the HIV-1 burden in peripheral blood and lymphoid tissue in HIV-1-infected AZT-naive patients with CD4+ T lymphocyte counts between 100 and 500 cells/mm3. SECONDARY: To determine the extent to which apoptosis (programmed cell death) occurs in these patients. In previous trials of AZT treatment in HIV-infected patients an antiviral effect has been clearly demonstrated by quantitative measurement of virus in plasma and peripheral blood mononuclear cells. However the lymphoid tissues appear to be a major reservoir for HIV-1 and a major site of virus replication in HIV-infected persons. Further data is needed to assess the effect of treatment on viral burden and HIV-1 replication in lymphoid tissue.    ,NCT00000818
HIV,A Phase II Randomized Double-Blind Placebo-Controlled Trial to Determine the Efficacy of Prednisone Therapy in HIV-Associated Nephropathy (HIVAN), To determine the efficacy and safety of prednisone in patients with HIV-associated nephropathy. To determine the effects of prednisone on serum creatinine urinary protein and creatinine clearance. HIV-associated nephropathy is characterized by heavy proteinuria rapidly progressive renal insufficiency and distinct nephropathologic changes. The syndrome most often occurs in patients with advanced HIV disease. Little is known about the effects of corticosteroids on the progression of HIV disease. In light of the possible beneficial effects of corticosteroids on HIV-associated nephropathy a controlled trial using prednisone is warranted.    ,NCT00000819
HIV,A Phase II Study of Low-Dose Interleukin-2 by Subcutaneous Injection in Combination With Antiretroviral Therapy Versus Antiretroviral Therapy Alone in Patients With HIV-1 Infection and at Least 3 Months Stable Antiretroviral Therapy, PRIMARY: To examine the effect of aldesleukin ( IL-2 ) on viral activity in the blood. To determine the safety of low-dose IL-2 in combination with antiretroviral therapy versus antiretroviral therapy alone. SECONDARY: To examine delayed type hypersensitivity responses to skin test antigens and antibody responses to protein and polysaccharide vaccines. The profound immune impairment that results from HIV-1 infection is due at least in part to the loss of CD4+ T cells and the cytokines these cells secrete especially IL-2 and interferon-gamma. Antiretroviral agents do not directly address the problem of immune impairment. Replacement of IL-2 at nontoxic doses may prevent or delay clinical immunosuppression and its attendant opportunistic infections. Also since patients with HIV-1 infection respond suboptimally to routine protein and polysaccharide immunizations IL-2 may provide an adjuvant effect on vaccine responses.    ,NCT00000820
HIV,Subcutaneously Administered Aldesleukin ( Interleukin-2; IL-2 ) Therapy in HIV-Infected Patients, To compare the effects of low-dose versus high-dose subcutaneous ( SC ) aldesleukin ( interleukin-2; IL-2 ) on immunologic and virologic markers in HIV-infected patients. To compare the effects of monthly versus bimonthly administration of SC IL-2 on these markers. Interleukin-2 is a protein that is naturally produced by lymphocytes. In an initial study patients in an earlier stage of HIV-1 infection tended to tolerate SC IL-2 better than those with more advanced infections and those with higher baseline CD4+ counts tended to derive the greatest benefit.    ,NCT00000821
HIV,A Phase I/II Double-Blind Controlled Trial to Determine the Safety and Immunogenicity of HIV-1 MN rgp160 Immuno AG Vaccine Therapy in HIV-Infected Individuals With Greater Than or Equal to 500/mm3 CD4+ T Cells and 200-400/mm3 CD4+ T Cells, To evaluate the safety and immunogenicity of HIV-1 MN rgp160 (Immuno-AG) in HIV-infected patients. To evaluate the immunogenicity of HIV-1 MN rgp160 immunogen by lymphocyte proliferation specific antibody responses and DTH reaction. To describe the durability of the immunogen in patients who respond to the first 7 injections when they are boosted every 8 weeks for an additional 6-12 months [AS PER AMENDMENT 11/12/96: stratum 1 patients only]. To describe the ability of the immunogen to induce a response after an additional 6-12 months of injections among patients who did not respond to the first 7 injections [AS PER AMENDMENT 11/12/96: stratum 1 patients only]. HIV-specific cellular immune responses appear to play an important role in HIV disease progression since both T helper and cytotoxic function against HIV decrease with disease progression.    ,NCT00000822
HIV,A Multicenter Phase II Double-Blind Exploratory Study to Evaluate Differences Among Various Zidovudine/Didanosine Regimens on Quantitative Measures of Viral Burden in Relatively Early HIV-1 Infection, To determine the relative antiviral activity and safety of zidovudine ( AZT ) and didanosine ( ddI ) alone and in combination as well as in various sequences of administration. The relative efficacy of the approved antiretrovirals in early HIV-1 disease is unclear; thus a study is needed to evaluate the ability of these various nucleoside analogs to limit pathogenicity.    ,NCT00000823
HIV,A Study of Cytotoxic T Lymphocyte (CTL) Therapy in HIV-Infected Patients, To define the safety of cytotoxic T lymphocytes (CTLs) generated from sibling-supplied dendritic cells and lymphocytes and infused into an HIV-infected patient. To determine the efficacy of these CTLs in helping the immune system to fight HIV. With lower CD4 counts HIV-infected patients may not be able to produce dendritic cells and lymphocytes special types of immune cells that generate HIV-specific CTLs. Infusion of CTLs generated from the dendritic cells and lymphocytes of an HIV-negative sibling may enable the body to recognize HIV more readily and increase immune response against the virus.    ,NCT00000824
