Disease,Title,Abstract,NCT_ID
Breast Cancer,Psychometric Validation (Quality-of-life Scale) in Young Women With a Non Metastatic Breast Cancer and Her Partner, -  Selection of patient and preparation of questionnaires   -  Presentation of the study by the doctor   -  Verbal consent of participants (patient and Partner)   -  Delivery of booklets   -  Response to documents (questionnaires and written consent) at home send by mail    ,NCT02858063
Breast Cancer,Feasibility Study of Accelerated Preoperative Radiotherapy for Early Breast Cancer, The standard treatment for women with a relatively small breast cancer without arguments for involvement of the axillary lymph nodes is breast conserving surgery followed by radiotherapy of the whole breast often with a complementary dose to the operated area (boost). A delay of 3-4 weeks after surgery is advisable for allowing wound healing before the start of radiotherapy. Historically whole breast radiotherapy plus boost are delivered in 6-7 weeks. This treatment can be associated with temporary fatigue and decrease in quality of life. Randomized trials have shown that shorter schedules delivering slightly more dose per day during 3 weeks are equal to the long schedules. In an earlier clinical study the investigators have tested such a short schedule and shown that it is equally safe and equally well tolerated as the conventional schemes. Other hospitals have examined (and still are examining) the safety and tolerance of even shorter schedules delivering radiotherapy in 1 week. This clinical study involves delivering radiotherapy in 1 week and before the surgery in stead of following surgery. In the postoperative setting it is often debatable which volume should be included in the boost. Often boost-volumes remain large because of uncertainties in delineation. Preoperative radiotherapy has the advantage that the tumor is visible on imaging. This can result in smaller boost volumes. The surgery will follow shortly after termination of the radiotherapy resulting in a very short treatment period. This study is an open study investigating the effect on quality of life of a very short preoperative radiotherapy for early breast cancer.    ,NCT02858934
Breast Cancer,Collaborative Network to Take Responsibility for Oral Anticancer Therapy, This study aims to develop implement and evaluate a care pathway for patients with cancer who are treated with oral anticancer drugs (OACD). The care pathway will be developed in six hospitals in Flanders and will be adapted to the local setting and situation. The investigators hypothesize that the implementation of a care pathway will increase the quality of the drug therapy the communication between health care professionals (HCPs) and patients and will lead to an improved level of self-management and adherence. Moreover the invesitgators hypothesize that the care pathway will facilitate the communication between HCPs in the hospital setting and in ambulatory care and will improve counseling skills self-efficacy and self-confidence of HCPs. At the end of the study a roadmap for the nation-wide implementation of a similar care pathway will be constructed based on the experiences of the participating hospitals. This roadmap will certainly include an e-learning platform for healthcare professionals.    ,NCT02861209
Breast Cancer,Individualised Versus Standard Care for Breast Cancer Patients at High-risk for Chemotherapy-induced Nausea and Vomiting The ILIAD Study, The purpose of this study is to evaluate whether adding olanzapine 5mg to standard antiemetic medication can significantly reduce chemotherapy-induced nausea and vomiting in breast cancer patients receiving emetogenic chemotherapy regimens such as anthracycline with cyclophosphamide-based chemotherapy and platinum-based chemotherapy. To help clinicians prescribe antiemetic medications in a more patient-centered evidence-based and cost-effective manner we've developed the world's first validated risk-stratification tool for chemotherapy-induced nausea and vomiting (CINV) and because of this it is now possible to perform a trial of personalized precision antiemetic therapy for breast cancer patients. Despite widespread antiemetic use chemotherapy-induced nausea and vomiting (CINV) remains among the most feared and expected side effects of chemotherapy for breast cancer. Inadequately controlled CINV can significantly reduce a patient's quality of life impair functional activity lead to chemotherapy dose delays and reductions and even discontinuation of treatment. The merit of current antiemetic medications is based on their ability to control chemotherapy-induced vomiting but not necessarily nausea and nausea is the major issue for breast cancer patients. With olanzapine demonstrating significant promise in preventing acute and delayed nausea the investigators are proposing to evaluate guideline-recommended aprepitant-based triple regimen compared to the same regimen plus olanzapine (5 mg) for patients at high personal risk for CINV. For patients at low personal risk for CINV the investigators will also evaluate guideline-recommended double antiemetic regimen compared to the same regimen plus olanzapine (5 mg).    ,NCT02861859
Breast Cancer,Evaluation of the Attitude of Pre Menopausal Women With Breast Cancer Faced With the Risk of Fertility Loss Caused by Chemotherapy, To evaluate the attitude of pre menopausal women with breast cancer faced with the risk of loss of fertility caused by chemotherapy using EORTC's Fertility Questionnaire.    ,NCT02862990
Breast Cancer,Efficacy of the Use of Refrigerant Helmet to Prevent Alopecia in Patients Treated With Eribulin for Breast Cancer, HALACAP-1406 is a prospective single-centre non-interventional study assessing the refrigerant helmet use as medical device to prevent alopecia induced by eribulin (Halaven®) in the conditions of use specified in its marketing authorization. Eribulin will be used alone for the treatment of the patients having a locally advanced or metastatic breast cancer which have progressed after at least 1 chemotherapy regimen for their advanced stage.    ,NCT02863146
Breast Cancer,From the Characterization of the Cholesterol-epoxide Pathway Deregulation to New Therapeutic Perspectives in Breast Cancers," The main objective of our project is to further characterize the deregulation of CE (Cholesterol Epoxides) metabolism in different moleculars subtypes of BC (BC=Breast Cancer) (luminal A and B HER2+ and triple negative). We will study not only the level of expression of the enzymes involved in this pathway by immuno-histochemistry all the enzymes involved were identified in our preclinical work (GSTA1 (Glutathione S-Transferase A1 ) DHCR7 D8D7I 11βHSD2 (11β-hydroxysteroid dehydrogenase of type 2 )) but also the metabolite rates of CE (hydrolyses cholesterols-56-epoxide ) CT (into cholestane-3β 5α 6β triol ) DDA (Dendrogenin A)and OCDO (6-oxo-cholestan-3β 5α-diol ). Our preliminary results demonstrate the feasibility of these dosages. We will also establish whether these deregulations are i) correlated with different histo-prognostic parameters (pN (N= Node) pT (T= Tumor)  EV TIL?? but also clinical ii) an independent prognostic parameter of BC in terms of disease-free survival metastasis-free survival and overall survival. The cohort consists of 350 cases of BC treated between 2009 and 2011 as well as all relevant clinical informations. In parallel we will continue our preclinical work by characterizing the targets and mechanisms of action of OCDO. Our preliminary results indicate that OCDO is a modulator of the glucocorticoid receptor (GR) which could be target to inhibit this pathway. On the other hand we will characterize in the same manner as in human tumors the deregulations of the CE metabolism in vitro and in vivo (including xenografts in mice of human tumors in collaboration with Roman-Roman S) on a representative panel of BC molecular subtypes sensitive or not usually administered in clinical treatment and study the anti-tumor effect of various ""anti-OCDO"" therapies (therapies preventing its production such as Tam (tamoxifen) or DDA inhibitor of the enzyme producing OCDO or an inhibitor of the GR (glucocorticoid receptor )) alone or in combination with conventional therapies    ",NCT02863900
Breast Cancer,Feasibility Study of Breast MRI in Decubitus Position, Breast MRI is performed in prone position which causes a number of questions. Indeed the correlation with mammography and echography and the identification of preoperative lesions can be complex as echography and surgery are carried in supine position while mammography is performed in standing position. Moreover the prone position is often considered as uncomfortable by the patients. However there is few publications in the literature on breast MRI in decubitus position.    ,NCT02865239
Breast Cancer,Pecs II Block and PaB Could be an Alternative in Breast Surgery, The association between ultrasound-guided Pecs II block and parasternal block can represent a valid alternative in the management of acute and postoperative pain syndrome after quadrantectomy with or without axillary dissection.    ,NCT02865265
Breast Cancer,Interest of Self-compression Technique on Tolerance of Mammography, Mammography is used for screening diagnosis therapeutic evaluation and monitoring of local cancer breast. It is sometimes poorly tolerated by some patients who complain of an uncomfortable examination or pain. Breast compression by the manipulator aims to reduce the thickness of the breast during mammography; This act is an important factor of pain or discomfort felt by the patient. But it is also an image quality factor. This study aimed to compare self-breast compression by the patient to the compression standard technique carried out by the manipulator.    ,NCT02866591
Breast Cancer,Evaluation of the Efficacy of Estramustine in Patient With Breast Cancer Progression After Treatment With Aromatase Inhibitor., Despite advances in early detection and treatment strategy about 25 to 40% of patients treated for breast cancer develop metastasis. Some patients are in a therapeutic impasse situation. It is therefore necessary to consider all possible options. The Estramustine showed encouraging results in the treatment of metastatic breast cancer. Given the clinical data the answer rate of Estramustine and its impact on progression free survival deserve to be studied in earlier clinical situation. This Phase II study evaluated the efficacy of Estramustine in women with breast cancer and metastates already treated with aromatase inhibitors and for whom this treatment has failed.    ,NCT02866955
Breast Cancer,Hypofractionated Radiation by CyberKnife as a Mean of the Tumor Site's Radiation After Conventional Breast Radiation., The CyberKnife (CK) has been developed recently. This is a linear accelerator carried by an industrial robot. It has due to its tumor tracking capabilities and high accuracy an interest in irradiation (boost) of tumor site after conventional irradiation. The radiation boost is currently issued by electrons protons or brachytherapy. These techniques require several fractions and are associated with cutaneous toxicities and aesthetic problems. CK has an interest in reducing the number of fractions and a reduction of dose delivered to the skin. CK has been used in a phase I protocol (CYBERNEO) with concomitant chemotherapy for inoperable breast tumors and has proven its effectiveness and safety of treatments. The investigator is considering conducting a Phase II protocol to a single dose of 8 Grays issued by CK for boost to the tumor site after conventional breast irradiation. The results in terms of local control will be evaluated on clinical monitoring.    ,NCT02867423
Breast Cancer,REduction of Physical Inactivity Facing the CAncer, Study 1: The investigator hypothesizes that the level of knowledge about the benefits of physical activity physical activity level and physical fatigue level observed in cancer patients would influence their beliefs about physical activity and their intention to engage in AP.    ,NCT02867475
Breast Cancer,Conversational Hypnosis in Women Undergoing Imaging for Breast Cancer, The hypothesis is to assess the contribution of conversational hypnosis on anxiety of patients who undergoing for a preoperative breast tracking and improve their care    ,NCT02867644
Breast Cancer,ROLL vs WGLL for Non-palpable Breast Lesions, Here were present a controlled clinical trial comparing wire-guided lesion localization (WGLL)and radioguided occult lesion localization (ROLL) in patients treated for nonpalpable breast lesions at the Instituto Nacional de Cancerología (National Cancer Institute)in BogotáColombia.    ,NCT02869230
Breast Cancer,Pilot Study of a Pharmacy Intervention for Older Adults With Cancer, The purpose of this research study is to address the challenge of medication management for older patients undergoing treatment for cancer. The sponsor of this protocol is the Massachusetts General Hospital Cancer Center who is providing funding for this research study.    ,NCT02871115
Breast Cancer,Risk of Infertility Related to Adjuvant Chemotherapy for Early Breast Cancer: Oocyte/Embryo Cryopreservation, The aim of the study is to perform a French multicenter prospective interventional study in order to assess the feasibility and safety of ovarian hyperstimulation for oocyte / embryo cryopreservation in young women with breast cancer. The oncologic and reproductive benefit / risk ratio will be investigated in the oncology and reproductive area.    ,NCT02871167
Breast Cancer,Placebo-controlled Trial of F-627 in Women With Breast Cancer Receiving Myelotoxic Chemotherapy, This is a randomized double-blind and placebo controlled phase 3 study to evaluate the efficacy and safety of F-627 in women with stage II-IV breast cancer receiving chemotherapy treatment.    ,NCT02872103
Breast Cancer,Does the Wording of Text Message Reminders Improve Uptake in Breast Screening?, Breast screening is a service offered by the NHS to help detect breast cancer and precancerous changes early at a time when treatment is more likely to be curative. An effective service must reach the 'at risk' but asymptomatic population. Breast screening uptake in London consistently falls below the national target and is well below the national average. Uptake in West London is particularly low with boroughs in Inner North West London having the some of lowest uptake rates in the country. Routine text message reminders have proven effective at improving uptake of breast screening appointments. However little attention is paid to the content of the messages. Previous studies of text message reminders in other clinical areas have shown that the content of these messages matters and some text messages are more effective than others. This protocol describes the design of a randomized controlled trial to investigate the effect of differently worded text messages on the engagement with breast screening in West London. Two intervention arms were designed taking into consideration results of a 1000 woman survey to highlight the behavioural barriers that most predict attendance. The survey tested 15 behavioural constructs and the two that most strongly predicted history of attendance were used to inform the text message content of the intervention arms for this trial. To this end this randomised controlled trial (RCT) will test the current standard practice text message reminder against two intervention text message trial arms informed by the above described survey. The setting is West of London Breast Screening Service and women aged 47-73 who are due for screening will be randomized to receive one of the three trial arms. The primary outcome is the difference in uptake between trial arms. Further statistical analysis will analyse the difference in uptake by age group deprivation score and previous attendance status. Result will inform how small changes to the word content may have significant effects on attendance at screening mammogram appointments.    ,NCT02872363
Breast Cancer,A Cohort Study to Evaluate Genetic Predictors of Aromatase Inhibitor Musculoskeletal Symptoms, Breast cancer is one of the most prevalent cancers with 207090 new cases of breast cancer and 39840 deaths in women predicted for 2010 in the United States. Aromatase inhibitors (AIs) are used as first-line adjuvant therapy for postmenopausal women with early stage breast cancer. The effectiveness of current therapy is widely recognized to be compromised by poor compliance because of aromatase inhibitor-associated musculoskeletal symptoms (AIMSS) a syndrome that affects up to 40-50% of women who take these medications. The syndrome that was not recognized during the registration trials for this class of drugs it can lead to discontinuation in up to 24% of women over 2 years. Knowledge that can be used to prevent discontinuation of these important agents because of severe AIMSS is urgently needed.    ,NCT02874222
Breast Cancer,Role of Indocyanine Green (ICG) for Detection of Sentinel Nodes in Breast Cancer, This is a single-center prospective study evaluating the diagnostic performance and safety of Infracyanine in women with early breast cancer whose the research of sentinel node(s) combines isotopes and Infracyanine.    ,NCT02875626
Breast Cancer,Study of Trans-tissular Migration of Macrophages Associated to Human Breast Cancer, Surgical samples of human primitive breast: Representative and various surgical samples of human primitive breast carcinoma in terms of histological type. Moreover healthy tissue from the same patient will be analysed in parallel. Adjacent normal epithelial structures will be defined as at least 5 mm away from the tumor and histologically normal in appearance. Isolation differentiation of human monocyte-derived Macrophages (Mphs) and determination of the Macrophage (Mph) migration mode : Human Mphs will be differentiated from blood monocytes isolated from the same patient than the tumor sample. Blood samples will be obtained following standard ethical procedures.    ,NCT02876497
Breast Cancer,Multicenter Phase II Study of Apatinib in Patients With Advanced Breast Cancer, The treatment of the patients with recurrent and metastatic breast cancer remains a major problem. There is still a lack of effective targeted therapy for Her-2 negative breast cancer.Based on the present researches on the anti-angiogenesis drugs in advanced breast cancer the investigators believe that it is necessary to further explore the efficacy and safety of apatinib in advanced breast cancer.    ,NCT02878057
Breast Cancer,Breast Radiotherapy Audio Visual Enhancement for Sparing the Heart, This study investigates the Breathe Well device to test whether it is superior to the existing treatment standard of the Varian Realtime Position Management (RPM) system in assisting patients with deep inspiration breath hold.    ,NCT02881203
Breast Cancer,Metformin in Breast Cancer Visualized With Positron Emission Tomography, The general purpose of the trial is to investigate whether metformin is taken up into the breast tumor. Studies in the last few years have shown an effect of metformin on cell proliferation on breast cancer. It is though unclear whether the effect on tumor is direct indirect or a combination of the two. The investigators plan to:   -  investigate if metformin is taken up in breast cancer using our novel 11C-metformin tracer and positron emission tomography (PET)   -  investigate whether the uptake is correlated to the amounts of organic cation transporters (OCT1-3 MATE 1 &2 and PMAT) using quantitive polymerase chain reaction (qPCR).    ,NCT02882581
Breast Cancer,Motivational Enhancement Therapy to Improve Adherence to Aromatase Inhibitors, The proposed research is a randomized controlled investigation of the efficacy of motivational interviewing (MI) to improve adherence to aromatase inhibitors (AI) in a community sample of patients with poor adherence to AIs.    ,NCT02883361
Breast Cancer,CT-Angiography Prior to DIEP Flap Breast Reconstruction a Randomized Controlled Trial, This study will Investigate whether or not preoperative computed tomography (CT) angiography will lower operative times and post operative complications for breast reconstruction performed with a deep inferior epigastric artery perforator flap (DIEP).    ,NCT02883387
Breast Cancer,Effects of Somnage® in the Management on Sleep and Mood in Cancer Patients, The aim of this placebo-controlled randomized study is to evaluate the effects of Melatonin 1mg/Zn 30% VNR/Mg 100% VNR (food supplement) in the management on sleep quality and mood alteration in cancer patients    ,NCT02883790
Breast Cancer,Safety Study of the Hypo-fractionated (Large Doses) Radiation Therapy in Post-menopausal Women With Breast Cancers, The purpose of this study is to determine whether high dose of radiation therapy (RT) are effective over standard 6-week radiation treatment in patients with breast cancer    ,NCT02883985
Breast Cancer,Prospective and Retrospective Breast Cancer Database, In order to accelerate border crossing between basic research and clinical research in breast cancer it is necessary to easily use clinical and biological data. That is the reason why it is very important to create a clinical biological and pathologic beast cancer database mainly prospective but also retrospective. All data are from patients treated in Toulouse Centre. The scientific community will easily have access to clinical and biological informations through a centralized structured database  leading to optimize patients with breast cancer treatment.    ,NCT02884284
Breast Cancer,Cystic Breast Masses by Contrast Enhanced Ultrasound (CEUS), The overarching goal of the proposed research is to evaluate whether qualitative and quantitative parameters in real time contrast enhanced ultrasound (CEUS) can aid in assessing suspicious indeterminate cystic appearing breast masses and ultimately determine whether or not an ultrasound guided biopsy is necessary. The underlying hypothesis is that breast masses (given BIRADS 4) that lack enhancement on CEUS will have a benign histology obtained by ultrasound guided core biopsy and/or surgery. Then in the future these non-enhancing cystic lesions can be followed and do not need biopsy intervention.    ,NCT02887937
Breast Cancer,A Prospective Validation Study of a Rapid Point-of-Care Breath Test for Breast Cancer, This is a multicenter blinded prospective study of 2000 women undergoing mammography for breast -related symptoms or signs. Breath tests will be performed in order to demonstrate that the outcome of mammography results combined with breast test results improves clinical sensitivity and specificity in a group that has an increased prior probability of cancer. Breath will be collected and analyzed with a rapid point-of-care instrument (BreathLink?? and also with a laboratory-based assay of samples collected into an inflatable bag (BreathBag??.    ,NCT02888366
Breast Cancer,Hong Kong Breast Cancer Study, Introduction: With population ageing and increasing Westernization breast cancer continues to be important health conditions among women in Hong Kong. Greater collaborative research efforts are needed to examine the questions about population screening for breast cancer the aetiology of such lesions and outcomes of breast cancer during survivorship period. There is a lack of locally-relevant models for assessing breast cancer risk. Contribution of novel genetic factors to breast cancer identification of the key and functional alleles in gene regions associated with risk of breast cancer as well as gene-environment interaction requires further investigation in Chinese population. Prognostic research studies in the West may not be readily applicable to the Chinese population. Objectives: We aim to investigate the aetiology and outcomes of breast cancer in local Chinese by using case-control and cohort study design in the health care setting in Hong Kong. We aim to examine potential risk factors/biomarkers (both traditional and novel) and to build infrastructure and biobank for breast cancer surveillance. We will follow up cases prospectively as a survivor cohort. Methods: A hospital-based case-control study and a prospective survivor cohort study will be conducted. Consecutive incident breast cancer and DCIS cases (n=3500) within a 24-month period in Hong Kong will be recruited from public hospitals private hospitals and private practices; and controls will be selected by frequency-matching on factors such as age and hospital/clinic setting. Cases will be prospectively followed up over a 2-year period and data collection will occur at baseline (within 24 weeks of diagnosis) 6 months 1 and 2 years following baseline assessment. Biologic samples (including both blood and tumour and normal breast tissue samples from the cases and blood samples from the controls) will be collected for later genetic and molecular study including WGS GWAS gene-environment interaction and molecular functional studies. Depending on availability of pathology samples and resources additional studies such as tissue microarray block production will be considered and performed in future. Data will be analysed by traditional regression EWAS and genetic association methods whenever relevant. Public Health Implications: The repository of clinical radiological and biological materials assembled through this case-control study will serve as a common publicly accessible platform for subsequent functional analysis and scientific interrogation. The case-control findings would offer an improved understanding to the state of the science on aetiology of breast cancer in Chinese women. In the genomics analysis potential refined classification of breast tumours may enhance our understanding detection and follow-up of such lesions as well as enable us to have more informed targeted and personalized treatment selection for our women population. The cohort study findings are important for developing an effective strategy for the improvement of overall survival and quality of life for the cancer survivors in Chinese population.    ,NCT02889458
Breast Cancer,Preservation of Fertility by Ovarian Stimulation Associated With Tamoxifen Prior Chemotherapy for Breast Cancer, The rates of patients with spontaneous pregnancies reported after breast cancer is between 3 and 7% particularly because of these treatments. Therefore it is essential to anticipate this problem by proposing the use of fertility preservation techniques for these young patients prior to any gonadotoxic treatment. PRESAGE study offers to patients fewer than 40 to preserve their fertility before neoadjuvant or adjuvant chemotherapy for invasive breast cancer. The aim of this study is to evaluate the feasibility of ovarian stimulation emergency order not to delay the start of treatment. This stimulation combined gonadotropin and tamoxifen followed by an oocyte retrieval. The patient may receive an oocyte vitrification and / or embryonic. This procedure is already done in many countries and by some French teams by combining tamoxifen or letrozole to the classic gonadotropin stimulation.    ,NCT02890082
Breast Cancer,Persistent Organic Pollutants and Breast Cancers (POPCASE), Exposure to certain classes of chemical contaminants including certain persistent organic pollutants (POPs) with a character of endocrine disruptors could be one of the factors that lead to increase incidence of breast cancer in the Western world . However the causal role of POPs in the onset of breast cancer remains nowadays unproven. Preliminary epidemiological studies on the impact of these environmental factors in breast cancer etiology have ignored the critical periods of exposure. Similarly they have considered a limited number of pollutants (not including possible joint or synergistic effects between individual compounds) and did not distinguish the different breast cancer subtypes may have different etiologies or even of genetic susceptibility factors (POP polymorphism of detoxification enzymes). Thus POPCASE study examines the association between the presence of breast cancer and the levels and exposure profiles to a group of POPs measured in adipose tissue (AT) and blood in particular using spectrometric methods developed by the team LABERCA (Nantes France). These internal levels of POPs (organochlorine pesticides dioxins PCBs brominated flame retardants) will be measured both quantitatively (tissue concentrations) and qualitative (relative proportions of different pollutants sought).    ,NCT02890095
Breast Cancer,Assessment of Fatigue During Radiotherapy for Breast Cancer With and Without Homeopathy Treatment, To evaluate the effects of homeopathy treatment on radiotherapy-induced fatigue cognitive and emotional functions.    ,NCT02890316
Breast Cancer,Ultrasound and Near Infrared Imaging for Predicting and Monitoring Neoadjuvant Treatment, To determine the accuracy of NIR/US assessment of tumor vasculature and oxygen changes in predicting and monitoring early neoadjuvant treatment response compared to pathological response.    ,NCT02891681
Breast Cancer,Compare Outcomes Between Two Acellular Dermal Matrices, This study will evaluate the performance of Alloderm RTU medium (LifeCell) vs. Cortiva 1mm Allograft Dermis (RTI Surgical® Inc.). These are the thinnest versions of acellular dermal matrices (ADM) offered by both vendors and can be used for post-mastectomy breast reconstruction. Alloderm RTU medium has a thickness of 1.6±0.4 mm while Cortiva 1mm Allograft Dermis has a thickness of 1.0±0.2 mm. In the context of breast reconstruction these ADMs are used in the same manner. They may be inserted with a tissue expander immediately after skin- or nipple-sparing mastectomy. The investigators will examine breast-reconstruction associated complication rates pre- and post-operative patient reported outcomes using the Breast Q and physician reimbursement as well as direct hospital costs. The endpoint will be either exchange of the tissue expander for a permanent breast implant or autologous flap explantation due to patient preference development of a complication or less common reasons. The investigators propose that Cortiva 1mm Allograft Dermis and Alloderm RTU will have equivalent complication and patient reported outcome rates as well as physician reimbursement but that direct hospital cost will be less with Cortiva 1mm Allograft Dermis.    ,NCT02891759
Breast Cancer,Implementation and Evaluation of a Social Journey Accompanied in Breast Cancer Diagnosis (EPARS SEIN), Evaluate and compare the return to work rate at 12 months    ,NCT02893527
Breast Cancer,Bergonie Institute Breast Cancer Database, A database of breast cancer patients was established at Institute Bergonié since the 90s  to assess patients' survival assess practice search for prognostic factors.    ,NCT02893761
Breast Cancer,Longitudinal Study of Behavioral Changes Economic and Sociological After CAncer," Generally French studies concerned with the quality of life of cancer patients focus on the period of treatment (up to 2 years post diagnosis). However studies about quality of life ""after"" cancer are relatively rare (= long-term quality of life or from 5 years post diagnosis). These studies mainly concern the most common cancers (breast and prostate). Or changes in quality of life after treatment could be different depending on the type of cancer. In addition there is a significant influence of sociodemographic variables on the quality of life in remission. Similarly using remote diagnostics quality of life questionnaires related to health must be reassessed because too often developed for situations in process. Based on these findings ""ELCCA II"" study proposes to study for five years the evolution of the impacts of two types of cancer (breast and melanoma) on quality of life (overall and related to the subjective health) socioeconomic status and behavioral and emotional dimensions (post-traumatic development coping anxiety-depression) of those treated.    ",NCT02893774
Breast Cancer,Efficacy/Quality of Life Study of Postmenop. Women With Advanced Breast Cancer Treated With Letrozol and Palbociclib, The purpose of this study is to evaluate the efficacy and quality of life in postmenopausal women with advanced breast cancer (locally advance inoperable or metastatic adenocarcinoma of the breast) HR+ / HER2- who are treated with letrozol as baseline therapy in combination with palbociclib (PD0332991)    ,NCT02894398
Breast Cancer,Lifestyles Of Health And Sustainability for Breast Cancer Survivors, The purpose of this study is to examine the effects of exercise program on health-related physical fitness and biomarkers among breast cancer survivors.    ,NCT02895178
Breast Cancer,Cyberknife After Breast Conservative Surgery, Accelerated partial breast irradiation with CyberKnife (CK-APBI) is a promising innovative approach for early breast cancer after conservative surgery for addressing the need of a radiotherapy target only to the surgical cavity in selected patients exceeding the limits of other PBI/APBI.    ,NCT02896322
Breast Cancer,Chemotherapy Effect on Brain Structure Neurophysiology and Psychomotor Behavior in Breast Cancer Patients, Some cancer patients report experiencing mild problems with thinking during or following chemotherapy. Symptoms include problems concentrating slow thinking some gaps in memory and difficulty performing complex or multi-tasks. These symptoms often soon disappear after treatment. However for some patients they may persist for years and this can have a significant effect on their quality of life. The reasons for these symptoms are not well understood. This study proposes to examine the effects of chemotherapy on the brain and how the changes in the brain affect one's ability to move one's arms and fingers. By better understanding the negative consequences of chemotherapy on the brain and nervous system the hope is to help pharmaceutical companies develop safer cancer treatment drugs.    ,NCT02896504
Breast Cancer,A Study to Evaluate the Efficacy and Safety of Pertuzumab + Trastuzumab + Docetaxel Versus Placebo + Trastuzumab + Docetaxel in Previously Untreated Human Epidermal Growth Factor Receptor 2 (HER2)-Positive Metastatic Breast Cancer (MBC), This Phase III randomized double-blind placebo-controlled multicenter clinical trial in China will evaluate the efficacy and safety of pertuzumab + trastuzumab + docetaxel compared with placebo + trastuzumab + docetaxel in participants with previously untreated HER2-positive MBC.    ,NCT02896855
Breast Cancer,Trial of Neoadjuvant Docetaxel ± Metronomic Capecitabine/CTX Followed by FEC in Women With Operable Triple Negative Breast Cancer, This multi-center open-label phase II randomized controlled trial is to evaluate the efficacy of docetaxel(T) combined with metronomic cyclophosphamide/capecitabine (mCX) followed by fluorouracil /epirubicin/cyclophosphamide (FEC) versus T followed by FEC as neoadjuvant chemotherapy in treating women with triple negative breast cancer (TNBC) and to study the anti-tumor immune effect of metronomic neoadjuvant chemotherapy. 186 stage M0 TNBC patients who had a primary tumor > 2cm by imaging or an axillary lymph node > 2cm by imaging are randomly enrolled to receive neoadjuvant T combined with mCX (3 cycles) followed by FEC (3 cycles) or T (3cycles) followed by FEC (3 cycles) before surgery. The primary end point is pathological complete response (pCR) rate and the secondary end points include: clinical response rate toxicities breast-conserving rate Ki67 and CD31 reduction rate changes in the percentages of peripheral blood or tumor microenvironmental regulatory T cells (Treg) T helper cells (Th) CD8+ T cell and tumor-specific CTL and changes in tumor microenvironmental immune cytokines. Once there is a significant statistical difference in terms of pCR rate between two groups 3-year disease-free survival (DFS) and 3-year overall survival (OS) will be included in the secondary end points. The aims of this study are to determine whether the neoadjuvant T combined with metronomic CX followed by FEC can significantly increase the pCR rate in TNBC with acceptable toxicity and to explore the anti-tumor immune effect of metronomic neoadjuvant chemotherapy.    ,NCT02897050
Breast Cancer,Integrative Approaches for Cancer Survivorship 2: Project 2, The purpose of this study is to develop and test a 6 month manualized Health Education intervention in recent breast cancer survivors.    ,NCT02897544
Breast Cancer,Integrative Approaches For Cancer Survivorship 2: Project 1, The purpose of this study is to develop and test a 12-month Integrative Medicine intervention based on Ayurvedic medicine in recent breast cancer survivors.    ,NCT02897635
Breast Cancer,Clinical Outcome of Chemotherapy in Surgical Patients With Infiltrating Ductal Carcinoma of Breast, The overarching purpose of this study is to determine if the mainstay chemotherapeutic regimens represented by several genotoxic agents including but not limited to Cyclophosphamide Doxorubicin Epirubicin Fluorouracil and Methotrexate (CDEFM) in the format of either a single agent or combinations are safe tolerable and effective in the treatment of patients with infiltrating ductal carcinoma of breast.    ,NCT02897700
Breast Cancer,CWI and Discharge After Breast Cancer Surgery, The objectives of this work are threefold:   1. To evaluate the analgesic efficacy of CWI in women discharged within 23 hours of major breast cancer surgery   2. To evaluate objective indices of patient recovery following anaesthesia and surgery in a 23 hour model of care   3. To evaluate patient satisfaction with their care pathway    ,NCT02897934
Breast Cancer,Imaging Evaluation of the Therapeutic Response of Breast Cancer Bone Metastasis (EMOS), Breast cancers are among the cancers that metastasize the most to the skeleton. The appearance of bone metastasis whether they are initials or during a relapse is a turning point of the disease due to the additional morbidity they imply (pain pathologic fractures hypercalcaemia neurological compression etc.). A specific treatment of these metastasis is often undertaken usually a chemotherapy or hormone therapy. It is important to evaluate the efficacy of this treatment in order to know whether to continue or change it depending on the response observed. But there is no consensus at this time on paraclinical examinations enabling this monitoring. Also if some criteria for assessing bone metastasis in imaging and nuclear medicine (MDA PERCIST EORTC) have been published in the literature none is formally validated and evaluation in routine practice remains subjective. The main objective of our study is to determine if the PET-CT and the whole-body MRI are in agreement on the status of bone metastasis (stability progression partial response complete response).    ,NCT02900118
Breast Cancer,Mindfulness-based Stress Reduction (MBSR) Program Combined With Endurance Exercise Training: a Help in Treatment for Breast Cancer?, Integrative approaches to promote wellness and reduce the distress associated with cancer are considered as essential components of cancer care. In case exercise training has been shown to produce many positive physiological and psychological benefits. Mindfulness-based stress reduction program shows similar beneficial effects and especially in emotional distress management. The aim of the study is to examine the cumulative effect of an 8 week-exercise-training program combined with an MBSR program on cardio-respiratory fitness and quality of life in women with breast cancer. These effects are thought to be mediated in part through changes in underlying brain processes that investigators will be put in light. Through telomerase activity oxidative stress mitochondrial respiration and blood cytokine level measurements investigators could expect to better understand the effect of these combined training in breast cancer.    ,NCT02900326
Breast Cancer,Presurgical Trial of Denosumab in Breast Cancer, The purpose of this study is to determine whether one dose of denosumab can lead to changes in the tumor which may decrease the ability of tumor to spread.    ,NCT02900469
